UniqueCount	AmbigCount
1	15
0	20
8	69
3	0
9	140
6	169
9	20
4	114
0	8
0	25
4	8
0	0
109	0
1639	10736
2	10736
77	656
56	656
504	123
0	276
0	202
0	101
3	65
5	277
0	191
1	71
0	509
0	468
0	131
0	470
0	473
0	98
0	101
0	121
0	116
0	499
11	87
0	5
0	130
1	50
5	0
0	0
0	164
0	1223
900	1734
4	56
3	1185
27	1031
8	212
2	409
1	136
12	92
0	6
26	71
1	4
1	4
12	7
0	1
0	7
3510	1095
35	1060
9	259
6	3
88	9
1272	1717
5	106
3	354
21	321
9	145
7	175
1	926
11	113
1	235
4	100
10	244
0	19
6	722
0	724
21	695
13	698
1	709
33	714
0	713
0	706
0	65
27	51
5	141
13	945
22	984
192	923
1	1
11	17
6	19
0	4
8	4
10	5
0	1
0	1
2	1
88	20
0	0
3	0
139	84
0	0
0	1
0	1
0	1
0	1
0	0
28	2
0	0
0	0
0	0
0	0
11	323
3938	338
0	0
0	0
0	0
1	8
1	0
0	0
55	63
0	0
0	0
0	0
29	25
5	0
2	0
1	0
10	532
44	582
2	993
9	1089
9	1098
2	876
17	40
6	8
76	30
0	568
19	33
14	2713
28	24317
7	1
0	5828
3	786
46	104
0	23180
0	23873
0	4449
0	4161
131	5684
0	459
18	23811
6	26
2	877
123	21850
1	8434
13	6
54	2954
6785	7899
0	556
7	5739
4	4127
0	5785
24	603
0	3300
10350	7533
181	7533
25	7245
6	5520
3	4947
10	3399
28	3392
47	0
136	28
1	5
132	802
81	38
142	833
0	15
3	1
0	147
26	99
3165	3214
1	160
92	3026
11	1030
7	42
4	36
0	0
617	0
21	8674
12	8411
1	8410
58	8411
2	7661
14	7660
0	8675
0	8682
0	5131
1	25
0	8
1	35
0	0
0	0
16	53
0	0
0	0
18	205
0	393
3	0
0	0
0	99
0	0
0	0
0	98
0	248
0	82
0	0
14	256
0	48
0	69
1	130
0	95
48	130
0	0
14	10
0	2625
1148	3572
0	2451
0	2430
0	2024
0	2066
5	1518
88	1831
1	594
0	1380
0	917
0	464
0	1421
115	1548
144	174
18	1420
5	946
0	832
118	1073
0	183
40	9188
12	9925
6	9925
0	9933
27	9953
0	9963
43	4857
0	7135
3	7634
44	7663
15	7663
67	5935
0	3
1984	502
3	207
22	96
5	37
0	6
0	0
3	1
2	12
0	14
0	4
0	4
4	324
20	304
19	870
0	248
132	507
104	239
1	306
1	113
0	4828
173	4976
0	570
12	449
2	542
0	221
1410	182
0	182
294	642
21	0
14	538
40	1574
0	307
11	345
25	372
4	68
54	2496
2	1172
110	4156
3	2713
0	491
44	790
6	734
0	160
37	532
6	393
2	270
15	58
0	0
0	44
0	0
0	0
11	11
12	0
8574	7107
1	313
0	226
9	547
12	261
1	262
1	260
2	208
0	77
1	81
2	73
0	127
4	9
222	6918
1	4061
0	953
2	0
1	0
0	0
4	0
1	0
1	0
2	0
246	13
73	0
39	0
4701	794
181	806
17	185
68	0
35	1077
0	8137
65	8016
0	8145
51	7839
43	142
123	62
15	131
6	396
93	47
1	969
2	2
0	2
78	102
0	32
0	1
0	1
0	0
0	8470
36	1760
62	12782
28	12335
5	8027
16	4726
18	11958
0	9802
8	3923
16	6825
5	0
52	11
50	83
53	24
0	90
2337	1305
166	1160
11	729
10	392
44	25
1	12
0	0
0	0
0	0
0	0
4	4
0	0
20	1486
0	1486
1	1072
1	233
2	0
17	15903
86	15361
2	618
0	3928
14	7235
42	7037
0	593
14	384
13	830
20	71
5	51
6	38
3	317
11	818
4	38
2	73
6	24
1	67
9	1
6	1
0	0
2	0
3	7
4	7
1	0
1	0
4	0
2	1
257	50525
318	43059
5	10937
26	4495
157	4407
209	1314
0	0
21	15
5	0
0	0
1	12
0	0
3	0
0	0
0	0
38	39
0	0
0	0
0	0
0	4
2	0
771	377
0	45
174	151
0	148
0	148
0	163
0	148
0	134
0	110
0	55
0	0
159	112
0	0
1	2
257	20
4	0
1	0
0	0
2	1
3	10
0	9
31	0
1611	1733
7	1616
0	949
642	377
1	247
1	379
0	315
83	0
115	90
0	90
1	57
0	0
0	0
1115	493
11	4
988	172
11	429
3	358
9	5
3	25
0	1311
0	1335
37	1355
4	0
0	627
0	652
5	12
7	37
2	0
1	0
15	8
451	79376
218	38731
127	71755
1156	79375
12	2175
2	0
24	69
0	3
3796	1376
26	1225
6	697
1	551
1	159
21	269
640	1157
0	1122
57	785
6	132
9	10
33	202
215	529
0	409
21	61
6	20
7	0
1	0
1	0
0	55
7	240
80	228
309	5532
9	469
1695	5192
2	50
1	705
1	689
33	505
40	297
42	1096
2	143
2	0
3	0
4	0
368	5811
0	25852
2940	48348
17	5709
0	41790
42	41308
13	41138
28	5
9	285
6	1886
12	1886
19	9576
5	779
6	2
0	24
0	39
2	51
138	37
202	113
35	74
110	443
0	434
0	260
2	1410
10	7
11	537
1264	4287
0	1409
1	927
8	1411
24	274
8	1825
3	393
1	0
9	189
10	83
7	130
1	319
0	77
18	200
0	12
80	259
3	146
3	107
88	130
2752	860
3	264
164	607
2	109
3	27
1412	441
12	441
0	0
9	0
58	76
0	9
0	7
0	64
0	1
7	49
5	33
0	2
0	0
34	33
0	0
25	83
4	125
0	140
0	3
1	113
1	0
0	1626
618	13116
1	8385
0	2834
0	3089
9	4343
6	1086
2	1853
3	2244
0	1814
0	6611
0	4193
0	1150
1	2951
0	2789
1	1972
0	3227
18	435
0	1603
1	1307
0	1291
0	955
1	533
0	126
0	1159
1	2458
1	1699
1	495
18	265
0	1091
0	709
0	3675
0	619
0	342
9	371
0	803
799	1
0	0
5	14
0	0
185	693
0	683
5	357
952	1501
2	81
8	338
5	1116
4	410
0	3962
148	4289
467	1899
16	175
7	616
0	645
3	127
3	193
94	43
60	142
5	358
34	203
3	14
9	9
37	4390
3030	4793
6	825
16	762
15	589
160	404
3	66
2	3
0	3
1	0
153	38
3	38
0	0
0	1
797	184
13	136
11	61
182	44
2	0
6	0
1	0
5	0
399	134
3	134
51	21
457	55
181	8587
294	8584
47	2195
9	850
15	9
21	7
30	10594
0	1984
4	12299
83	3008
0	12157
1	3040
0	10715
24	2134
42	1462
189	396
8	158
8	296
10	1599
0	1599
0	1200
0	1086
0	1238
5	692
26	815
39	717
26	246
425	130
3	325
0	140
0	141
21	6
1	189
7	386
0	291
0	445
0	116
0	263
0	114
0	186
0	88
13	63
0	44
0	102
0	44
1	30
0	20
0	200
0	71
0	102
2	3430
0	3061
0	3369
4	2578
0	1067
0	916
2	1054
0	835
0	847
22	575
0	195
1	200
2	377
0	311
12	125
0	89
0	235
0	41
71	0
0	8498
1	8710
12	261
10	3122
4	836
2	816
3	999
59	275
30	105
40	37
0	2
0	4
4	81
0	71
21	33
0	0
9	0
3	4
2	1
2	0
638	1618
0	1618
90	1233
0	928
2	349
4	455
18	543
1158	2890
16	316
8	583
1	219
33	1522
13	14734
11	161
41	15130
0	124
10	524
57	395
0	0
1	385
189	739
13	676
0	558
17	78
23	249
6	218
5	0
0	0
0	0
0	7
0	8
0	3
1	8
0	7
0	0
2	0
0	0
0	61
0	1210
0	1176
2	35
0	0
1	0
0	0
7	12006
0	11979
1	24
2	39
70	9077
22	2805
34	876
2	235
1	6987
2	23
3	197
1	201
3	4562
4	62
0	8
5	0
828	355
3	54
2	322
6	21
0	0
0	0
7	0
0	0
0	0
0	0
0	0
31	35
1	0
0	3
0	0
0	0
0	0
0	0
0	1
0	0
0	17
1	0
0	1
0	0
0	1
0	1
0	0
0	0
0	1
0	1
0	0
0	1
0	6
0	1
0	1
0	0
0	0
0	7
0	0
0	0
0	0
0	1
0	5
0	1
0	0
0	0
1	0
0	0
0	1
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
306	2
6	1
0	0
2	1171
0	1168
0	1162
0	1160
0	27
0	298
0	198
1	553
0	459
1	193
0	332
1	181
2	0
0	0
0	0
0	69
35	4229
0	6034
224	9547
8	247
1	86
0	44
1	5908
0	5763
12	41
1	564
21	156
4	450
7	26
0	144
40	6255
512	3253
0	6134
1	1871
39	8398
0	938
0	8412
5	1813
0	0
1	0
2	0
8	0
925	3830
16	2395
30	659
11	632
0	139
0	609
1	571
0	637
2	0
2	0
3	0
9	0
0	92
1	3
0	60
0	0
0	17
2	15
0	0
0	9
1	0
5	8
0	6
2	46
13	44
1	46
0	71
0	3
4	6
1	63
2	28
1	10
0	1
0	2
11	18
1	0
73	112
4916	903
8	903
0	5
20	86
0	0
0	7
22	19
2	39
22	10
2	30
7	40
11	14
1	1
223	1214
0	1282
1	941
22	1167
1	228
0	688
1	492
0	492
1	304
2	198
11	107
8	609
4	2525
0	2602
0	2544
11	687
6	408
0	79
3	47
9	130
0	234
0	0
13	0
216	56
41	35
7	21
0	0
1	0
2483	910
5	102
2	30
0	477
5	41
16	4
0	534
0	0
494	15259
275	15259
13	1475
34	3564
27	12
16	12
43	68
445	112
22	39
3	9
0	11
0	0
0	0
1	14
0	14
0	0
1	10
0	414
1	9
0	13
2	411
0	10
0	2
0	16
5	106
0	152
2	11
1	32
2	33
115	1306
6	15
476	26
11007	1372
0	380
0	569
2	341
37	726
2	0
2	367
0	413
0	1741
6	1373
0	1603
2	402
31	16
1	179
4	74
13	118
0	48
7	288
0	189
8	39
3	433
1	274
9	1
0	0
0	0
0	0
411	144
1	91
0	500
18	523
5	525
2	510
0	92
2	131
0	67
58	515
4	15
16	467
1	7
2	313
0	505
0	105
163	34
2	170
18	358
19	291
0	29
1670	534
12	534
289	110
2	30
0	36
0	44
3	0
3	0
0	0
0	77
10	77
0	17
0	6
4	3
0	4
11	1
8	2
19	2
287	9
22	9
12	15
2111	914
25	706
4	706
36	244
0	7
22	3745
22	581
45	3717
0	182
0	55
2	247
0	574
39	3713
0	314
4	10
2	9
9	712
8	28
0	23
10	30
0	11
21	1672
2	241
0	555
83	1
49	1510
2	147
15	91
0	1224
1	447
151	1619
10	244
37	83
529	301
1066	692
15	249
3	308
191	27
20	55
24	35
0	236
197	13
0	46
25	23
31	16
0	0
35	0
2	15
1357	3001
0	2374
44	1916
67	52
15	930
229	719
1152	224
2	0
36	2061
7	2328
186	2380
244	2513
154	836
172	695
80	360
0	46
111	64
0	32
0	236
0	2
23	23
3	580
16	12
3	1
4	1
4	5
0	2
0	32
32	193
774	722
1	569
1	410
0	151
0	28
411	107
2	78
16	61
136	68
3	103
3	90
43	81
9	1
1	1
0	236
30	183
0	194
2	103
17	4
1	1
1	0
28	5
1	1
0	0
85	70
0	23
1	4
23	54
0	11
0	0
36	75
8	69
14	73
29	7
0	236
9	0
0	14
0	7
1	16
0	2
0	6
0	2
9	18
2	10045
69	8606
0	9988
17	5196
0	3861
37	1022
155	1884
0	590
0	2435
38	161
0	596
70	1564
4	716
0	637
11	394
352	4169
20	916
5	904
4	1997
1	2283
16	1706
2	1699
17	398
4331	9903
0	6647
183	7118
16	2909
0	0
0	0
0	0
3	31
0	1
2	30
0	0
0	0
9	32
28	20
0	1
0	16
0	11
0	0
0	139
1812	2138
0	469
2	1530
164	6755
160	6270
8	39
36	5818
16	5652
44	4322
20	331
136	331
293	1425
0	0
0	8
0	8
1	0
18	0
625	4507
6	2535
42	3372
128	188
80	1
4	0
2	0
64	0
0	0
0	0
0	4
316	4
0	4
0	1
4	1972
5	1646
8	3221
2	3550
1	1558
10	161
0	224
0	0
3	0
3847	1099
0	300
47	842
86	774
2799	14449
97	2335
95	7588
168	1685
0	1213
2	206
4	1356
26	188
8	452
18	102
49	1045
21	2318
107	4601
3	166
4	62
22	2775
1	7
77	44
761	6186
50	3117
13	6036
0	4845
27	938
0	273
0	183
2	864
10	178
102	294
34	230
0	166
13	120
1936	279
84	59
11	161
130	30
0	34
0	30
17	30
98	4
176	0
371	1397
2	1309
1	641
9	211
28	331
9	0
0	716
1	705
0	497
0	566
1	468
179	65
32	8962
18	10713
473	9775
31	7579
0	6096
1	2520
1	1522
0	1845
13	1903
2	15
0	0
3	0
17	3132
18	209
387	4353
14	20
2	134
8	1839
0	1819
40	1387
11	28
0	1694
7	5909
0	2465
1	2005
0	1459
24	13
0	1463
4	1916
0	1628
0	7931
0	1332
0	7933
20	7937
0	1463
0	7929
0	970
0	7945
0	1906
0	7938
51	0
8	168
4	116
0	118
0	1
0	38
3	25
1	9
1	11
0	0
0	0
2637	89
3	63
45	0
0	0
10	0
0	7
0	8
0	7
0	8
0	8
0	4
0	0
3	182
4	182
0	25
0	34
0	110
0	0
18	204
2	97
18	37
0	0
0	1
2	1
1	62
17	62
27	18
0	0
0	0
66	0
1009	0
0	0
0	0
0	0
0	12
0	11
4	12
30	69
0	0
0	0
0	7
0	7
0	0
53	61
4	33
5	34
0	35
2	9
0	0
0	0
0	1
3	1
27271	7701
168	7692
2092	0
11	0
1049	0
34	129
1	129
3999	18453
99	16957
0	16108
0	0
272	12757
2	5013
0	5004
0	5013
33	239
4	328
22	164
0	56
10	955
0	943
0	1116
0	1161
0	1125
1	446
2	332
1	27
1	0
3	2571
7	2359
0	439
3	32
0	132
9	116
41	20
0	0
24	13132
671	12092
5	2163
58	857
11	1800
7	2898
91	2457
25	733
389	806
5	806
9	143
0	35
4	213
13	1
5	10157
0	11712
68	11975
44	10542
0	9890
2	878
7	790
3	1
45	2316
0	981
50	526
14	262
3	2
31	13
2	0
1	0
2	0
1	0
5	0
1216	2880
11	2857
29	283
0	1928
0	1670
2	1849
12	1157
2	227
0	318
0	225
0	134
2	77
0	70
6	0
13	2
2	1
0	2
0	1
0	6
38	9
0	229
0	0
1	320
22	11
29	787
207	30
25	62
1	663
15	104
0	720
6	359
1	14
0	319
0	144
0	44
0	3
23	1425
0	197
0	1221
0	1169
0	1085
0	236
3	755
0	0
1	17305
1	17587
2	17563
1	16819
0	18205
1166	17593
306	17224
1	12644
23	3166
0	1670
1	485
12	114
32	84
8	4224
5	4877
413	2495
37	321
29	3696
67	559
2	43
62	297
0	350
0	278
335	1454
24	279
0	264
0	295
5	69
0	0
7	242
0	17
2	43
27	426
587	727
0	13
3	101
5	127
0	1
0	40
2	10
0	14
1	5
0	2
0	35
0	17
0	26
1	20
0	0
0	0
0	0
57	26
0	0
0	0
0	19
0	0
0	0
0	0
0	0
0	19
0	0
0	3
2	6
3	502
1	440
1	540
1	531
0	184
0	143
0	286
55	505
6	15
14	497
59	178
64	168
0	49
2	9700
163	9717
2430	3811
34	2652
1	2482
4	33
4	0
14	0
88	7
2	6
1	6
0	0
1	25
5	20
0	3146
3	3028
0	351
0	3175
10	0
28	46
70	46
0	0
172	1781
8	914
8	1781
120	2558
8	2562
15	2197
1	644
50	3340
15	1689
0	3340
1	225
0	573
407	662
2	666
15	518
2	115
2	5
0	0
1	0
0	0
0	0
0	0
6	6
1	6
1	3
257	4003
203	4003
3	147
6	542
40	1332
527	1028
5	93
0	0
3	0
3	7533
15	7533
6	2024
7	516
13	135
3	0
0	0
2	0
122	58
0	3
708	21
0	18
19	11
12	36
1	1052
1359	8281
0	8326
8	4960
31	8573
0	8609
1	5583
1	4996
0	1915
16	1011
4	1839
0	175
383	2053
20	2052
0	113
13	284
383	281
1	47
0	178
5	107
0	0
76	25
153	90
36	26
3	64
3	55
0	53
4	7
0	0
0	1462
0	2010
0	1060
1	389
6	1237
0	1143
14	251
1	159
11	54
4	210
1	107
15	16
24	34
0	0
2	0
101	884
9	560
76	330
25	39
0	2
0	0
0	0
548	15989
15	939
4	15854
82	7173
29	13221
9	3257
0	3257
0	1692
6	82
44	543
22	16
505	9205
65	525
22	8854
386	1440
0	337
10	435
6	608
1	697
14	616
4	419
25	185
7	1088
0	545
1	899
0	900
1	861
2	250
12	789
24	49
0	420
0	478
0	191
0	269
0	273
0	268
2	29
38	103
0	119
0	28
13	1089
49	928
12	1036
2	734
22	260
15	128
36	251
11	40
4	25
752	0
59	104
0	2
1	0
0	0
0	3
1	220
4231	1493
20	1475
0	63
720	1672
0	1608
3	1622
6	836
11	358
21	856
0	573
1147	1216
0	1269
489	1020
0	616
33	449
0	235
4	68
15	231
7	46
0	0
6	2
0	36
16	39
0	14
120	34
0	5
37	0
393	165
6	114
0	107
0	61
2	32
65	20
6	0
3	146
2	80
0	0
0	144
0	7
0	78
0	84
1	10
0	16
5	2068
9	2145
54	2048
187	2217
21	294
0	232
2	147
4	27
0	30
12	30
6	12
0	1
6	5067
15760	4835
28	930
20	2318
7	3853
17	669
102	456
1	1953
4	2195
12	1905
0	1952
2820	3170
1	484
0	2193
2	341
0	347
1	132
0	231
1	941
1	147
2	147
0	0
0	0
1	0
0	355
21	281
8	8358
6	640
0	855
2	368
930	1193
0	6846
5	656
0	6103
0	7468
6	4367
0	770
0	549
39	549
58	950
0	1322
76	461
10	408
9	45
10	357
25	425
2	1
6824	7939
2	897
0	7939
2	153
1	0
0	188
0	187
0	45
0	12
0	1
0	0
1	0
0	0
0	0
1	10
0	10
1	0
18	45
573	1217
7	1136
1	82
30	46
163	93
25	0
12	3135
0	1506
22	5216
1	1993
0	1427
15	3962
194	3679
0	3345
1	569
0	593
7	347
0	2554
0	735
18	274
0	230
3	227
75	33
71	44
22	48
9	45
191	95
127	31
23	0
41	28
5	34
0	290
0	298
0	44
8	32
0	51
0	45
0	52
0	48
0	60
22	81
29	53
2711	2783
12	1406
4	1683
33	1953
17	1026
0	36
4	112
0	53
9	111
0	15
0	37
4	73
0	82
0	81
0	29
1	13
1	82
5	2842
590	3056
4	228
69	4615
41	34
465	4474
31	156
47	404
15	923
8	1065
114	0
5	4103
4	4854
1	3849
144	449
12	3688
108	212
17	1426
79	1676
34	18
1	6197
66	6363
0	6475
0	4707
17	885
3	291
1	141
1	39
5	39
71	55
0	1255
0	5536
8	712
1	841
3	4961
0	1022
3	1867
187	190
1	1834
1	1445
3	1357
2	3097
10	5024
0	185
0	788
2	5360
0	1394
2	1407
38	1035
35	5361
447	4840
8	790
121	4346
0	174
0	367
0	11
49	123
0	150
761	176
0	0
170	98
22	16753
6	44771
7	42318
387	36140
7	39542
26	32789
13	10834
92	6996
13	0
4	0
0	0
170	441
0	439
6	34
3	30
0	17
0	38
1	56
0	0
0	0
0	0
6	263
1575	534
34	159
69	234
177	61
0	11
0	0
0	0
12	0
1	3
0	1404
0	144
11	1401
25	739
153	395
0	0
0	0
10	28
0	19
0	147
9	17
0	13
138	222
2	222
11	411
0	95
0	55
3	41
2	393
8	138
0	380
5	392
0	27
1	48
0	48
0	57
21	8
16	10
0	6
0	6
0	5
5	1
0	0
3	0
102	48
23	36
47	1708
0	1604
0	1821
0	981
0	15
0	1410
6	1146
21	12
47	141
3	0
1468	3428
67	3134
50	1216
0	1397
14	1038
0	1408
0	1214
6	1226
1	1209
0	1216
0	1205
3	1125
0	398
1	321
0	269
7	213
0	187
1	81
72	3
0	0
0	3
0	3
0	3
0	2
0	2
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	9
2	9
0	4
0	3
0	2
0	0
0	1
0	17
19	63
0	43
3	3862
5	631
1	19
6	268
7	1039
0	1549
0	963
18	617
91	172
42	3744
2	462
0	328
1	364
0	196
1	247
4	242
0	364
0	555
0	347
74	177
32	272
0	351
0	519
1	2813
10	380
11	16
22	0
58	49
0	1390
1	2562
14	824
26	3228
0	7205
11	2987
167	7281
69	3700
93	1188
0	0
0	19
0	71
0	2191
0	134
1	2080
0	1673
4	154
4	2151
3	161
7	1055
7	2036
4	86
0	1516
16	12
9	124
7	55
6	3
1	156
9	70
1	325
0	0
24	1
0	1
0	0
0	0
0	0
0	0
10	0
0	7191
0	535
7	8571
0	5685
4	137
2	6307
0	2926
0	8563
6	558
19	45
1	274
74	116
1	751
2	3725
5	728
13	3330
86	3168
8	58
6	266
17	807
3	136
23	812
7	193
13	1
1075	1246
1	734
0	383
76	797
53	45
365	21
0	25
1884	969
2	584
12	423
0	342
1	1
6	167
851	299
6	138
3	1875
6358	2176
4	1869
47	288
7	0
8	109
0	109
0	12
0	0
0	1
2390	385
51	385
83	0
52	3057
528	4374
4	644
9	911
18	1321
1	211
2	2
0	10
0	276
0	0
2	1
10	8934
21	8424
12	6252
191	7714
0	643
0	0
45	1
0	3539
0	3548
0	3308
0	3547
6	272
0	935
0	833
1	1748
0	862
85	2965
75	2683
6	1
40	19
5	366
0	435
0	485
50	561
16	32
82	478
222	396
0	76
0	152
5	199
128	200
4	146
0	1032
13	1683
22	1696
8	417
0	1533
3	62
15	16
4	25
2	25
1	10
0	2
5	3
0	3
1	1
1	0
334	0
6010	985
1	939
2	12
25	0
34	3672
311	3676
7	39
5	41
0	36
1	424
0	417
1	407
2	322
0	123
10	38
0	31
1	41
5	0
391	1692
13	1695
45	1692
35	0
1	4
0	4
0	28
0	5
2	28
0	0
0	0
0	0
437	751
0	524
