UniqueCount	AmbigCount
8	1106
1	1001
0	1717
0	200
38	424
0	1840
3	817
0	969
0	1519
0	1348
0	1352
2	167
48	49
0	813
5	1286
0	985
28	732
3	673
1	919
1	355
2	248
0	325
0	531
0	42
0	96
13	23
0	0
343	0
4	87
225	278
8	191
43	0
0	1706
0	1708
3	1248
3	410
0	444
3	157
5	112
15	87
0	0
0	665
6	682
0	672
9	521
32	657
0	174
0	133
10	109
0	3
2	1
0	2965
13	2964
0	2964
0	2960
9	36
2	2
3	0
698	5623
33	5584
121	3540
32	6054
16	11076
6	7486
12	4756
8	8093
0	8924
0	3370
5	4228
1	1549
3	1534
40	1649
18	1533
0	2259
106	301
0	691
15	141
9	475
1	418
0	1677
6	1703
0	61
0	45
0	1656
32	1639
0	846
647	3208
12	2242
125	2643
265	242
167	978
13	350
0	53
705	269
0	39
1	39
0	39
0	10
9	5
2	0
0	0
0	2
5	2
1	2
0	0
5	53
1	365
39	411
3	3
208	151
1	6
3	5
12	1449
434	1442
15	208
296	970
204	681
12	4
0	3
11	2327
0	2290
0	2333
1	2333
1	49
18	244
17	534
0	4
0	4
7	3
264	7998
124	6224
2	1924
1487	678
125	33
0	0
583	0
423	16
1	322
0	346
0	244
0	346
102	355
0	342
0	315
61	126
0	60
0	347
0	36
0	239
0	122
0	32
0	42
0	345
0	301
0	39
0	318
1	302
6	34
9	29
2	315
17	96
1	23
0	14
0	49
0	58
0	89
3	21
0	8
0	8
0	14
0	1
3	6
0	14
0	13
0	13
0	13
0	13
0	13
3	7
343	4217
0	4109
35	3745
0	3904
0	3890
19	3472
1	3469
3	3476
0	662
2	352
58	797
25	9408
0	9311
109	2203
84	711
103	71
30	42
0	14
0	2382
7	782
3	1988
1	2227
0	2148
0	2431
0	2324
0	2358
0	2461
0	2354
68	199
0	682
0	187
0	42
1	388
0	90
0	118
6	611
11	323
34	343
30	81
9	54
17	36
401	2599
1	5
361	211
63	6
0	74
84	872
70	272
2	832
0	4758
1	4736
16	4322
14	2530
18	124
11	889
0	584
0	391
18	942
9	477
7	339
9	664
59	716
14	399
29	362
20	93
0	1
50	32250
5	29354
93	33098
169	4943
10	8892
30	3756
23	5460
12	3027
0	56
4	539
23	0
8	17
0	17
14	19
0	13
0	121
0	112
0	38
0	43
0	14
0	0
6	11
2	9
0	10
1	1
63	71
0	4
0	2
12	108
21	2
12	19
0	22
0	13
0	14
0	17
0	20
0	15
0	5
0	17
0	21
0	17
2	0
1	22
0	11
2	5
4	92
0	63
0	9
0	5
0	12
1	0
0	0
16	1442
3	103
4	9
2	36
0	36
7	43
0	1345
0	63
1	1324
0	169
0	263
1	189
1	262
0	191
0	373
0	291
0	224
6	117
0	74
1	218
2	50
0	1225
7	336
14	1029
9	753
1	95
48	108
124	4
33	4
18	345
15	370
20	490
1	461
0	200
350	442
0	62
0	149
8	192
30	288
61	149
0	134
0	420
2	4
4	0
1	0
3853	68
8	2
1	62
12	6
7	248
4	219
3	244
0	50
148	120
8	60
81	168
0	169
51	51
1	52
0	22
2	0
139	6
0	5
56	8
0	5678
0	1114
0	7506
3	3090
35	88
6	4438
110	2721
471	4244
32	1258
9	2274
0	1253
0	1169
3	111
22	59
14	0
2	13
22	72
1	2
0	44
0	42
0	42
0	45
2	39
5	17
0	11
1	0
0	0
12	1393
0	1095
0	595
2	208
1	157
11	23
7	27
9	108
2	459
2	176
7	10
1	62
0	0
11	0
3	269
0	54
175	331
6	154
92	264
3	130
1	402
2	567
21	691
1	566
1	448
0	1387
0	977
42	499
0	542
362	415
438	1230
0	1357
0	59
3	503
9	0
15	232
28	21
35	0
0	210
0	220
1	2124
0	2097
0	2185
1	2102
0	313
0	2159
0	291
0	45
2	40
2	85
5	2119
4	40
4	2067
1	62
0	79
0	26
0	27
0	7
6	8
5	2
0	0
0	0
0	1
242	7
0	0
6	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	1
1	4
0	0
0	0
0	3
0	30
0	1
0	49
0	29
44	53
0	26
0	0
0	34
0	11
14	7
0	0
0	0
6	7
17	0
90	655
0	655
7	633
2	150
9	62
0	85
29	411
14	0
46	401
4	473
32	80
7	242
1	9
0	73
6	36
0	0
30	0
308	2269
0	2269
151	1126
42	1126
411	165
12	511
0	381
1	188
4	102
2	531
0	323
13	160
0	322
0	304
0	96
0	305
0	311
0	88
0	94
0	83
0	86
0	309
7	74
3	4
0	92
0	21
15	0
4	0
0	102
0	1159
950	1695
7	33
2	1112
19	973
7	222
5	293
0	107
8	67
0	6
14	58
0	20
0	20
22	19
0	5
0	19
2850	1074
9	1036
22	271
9	1
79	6
802	1910
5	51
3	470
34	428
1	176
5	196
7	997
3	105
0	276
15	138
7	307
0	9
0	652
0	655
11	633
5	644
0	648
9	648
0	648
0	648
0	50
13	28
9	139
33	2250
25	2290
355	2150
7	4
69	33
21	31
0	1
2	1
0	3
0	1
0	1
2	1
106	65
2	69
107	69
140	118
0	0
1	1
0	1
0	1
0	1
0	0
17	0
0	0
0	0
0	0
0	0
114	541
1928	561
0	0
0	0
0	0
8	11
0	0
0	0
72	57
0	0
0	0
0	0
18	20
0	0
0	0
0	0
8	465
10	504
1	991
15	1084
6	1099
1	877
20	38
9	3
60	27
0	559
11	18
0	222
2	2988
10	0
0	811
3	30
31	4
0	3055
0	3048
0	611
0	701
179	803
0	121
5	2960
7	2
2	112
9	2775
0	1298
23	4
30	488
27	68
0	5
2	49
0	33
0	51
0	5
4	14545
17880	30856
544	30857
46	30451
27	24209
7	21632
17	14772
40	14732
88	0
145	12
0	1
162	1127
76	33
170	1176
0	7
2	0
0	131
10	124
3818	5947
2	197
84	5707
30	1789
31	53
40	47
5	0
721	0
8	3872
17	3815
7	3815
68	3815
1	3326
3	3326
0	3872
0	3887
1	2541
8	6
0	15
7	31
0	2
0	2
77	46
0	2
0	0
51	165
0	568
1	0
0	0
0	72
0	0
0	0
0	175
0	470
2	83
0	0
0	453
29	34
7	61
3	143
0	231
11	104
1	0
21	6
0	237
99	333
0	200
0	200
0	170
0	172
2	114
1	149
0	41
0	116
0	68
0	36
0	104
11	116
37	15
0	135
0	75
0	64
8	85
0	18
18	500
1	549
0	549
0	551
0	550
0	559
3	252
0	384
0	403
0	404
0	404
20	342
1	0
3628	720
9	403
49	201
6	72
1	17
8	0
5	1
1	34
0	33
0	17
0	6
5	293
7	283
7	991
0	372
176	586
83	289
0	332
0	97
0	3058
149	3251
0	280
3	375
6	271
0	62
2741	394
0	394
161	450
23	0
25	343
26	1365
0	214
7	207
30	281
2	48
64	3151
0	1573
173	5776
7	4212
1	871
73	1313
1	1124
6	268
36	850
7	619
14	423
25	40
0	0
0	26
0	0
0	0
12	19
38	0
222	649
1	939
4	747
29	1433
5	536
3	838
0	828
4	618
2	250
1	291
9	245
0	343
7	49
0	176
0	125
0	32
6	0
0	0
0	0
1	0
0	0
0	0
1	0
31	21
30	0
15	0
6357	954
163	958
11	228
46	0
16	297
0	2704
16	2660
0	2703
8	2616
16	45
15	31
13	33
2	149
42	6
50	711
222	400
0	198
161	214
0	125
3	6
0	8
0	0
0	10501
29	2577
0	15363
43	15475
9	10392
71	5468
3	14817
3	12229
9	4905
45	8426
4	0
128	12
58	128
31	37
0	284
9710	4722
342	4221
27	2486
55	1381
55	39
3	69
2	0
2	1
1	1
0	0
4	5
0	0
0	50
0	50
0	36
0	4
0	0
15	5817
5	5402
0	215
1	1896
2	1950
27	2082
0	142
5	118
3	214
4	24
1	23
0	17
2	191
14	595
1	16
2	55
10	28
2	33
6	4
2	4
4	0
4	0
3	11
17	10
5	0
7	0
4	0
0	4
1596	300584
1068	249796
26	69113
297	30361
597	30122
485	8758
12	0
108	27
15	0
0	0
7	15
0	0
1	0
0	0
0	0
52	38
0	0
2	0
0	0
0	1
2	0
119	223
0	2
11	15
0	15
0	15
0	28
0	15
0	14
0	13
0	6
0	1
1225	166
13	0
6	24
611	14
4	0
1	0
0	0
2	6
5	39
0	33
4	0
3811	3233
18	2989
0	2153
790	562
0	394
0	563
1	490
8	0
43	81
0	81
1	61
2	0
3	0
1602	704
20	5
624	114
13	719
10	616
3	2
9	56
1	1286
0	1298
13	1315
17	0
0	492
0	507
2	3
3	25
1	0
0	0
217	2
51	12230
37	5558
298	11181
209	12230
8	425
1	0
29	54
0	2
1464	1187
3	1127
4	557
2	426
0	65
30	575
741	2007
0	1958
41	1617
3	260
44	5
34	297
388	764
0	590
20	71
13	39
18	1
5	0
2	0
0	92
5	76
13	66
225	4977
70	396
1547	4679
6	60
3	672
0	696
41	555
14	304
24	930
1	80
1	0
7	0
2	0
909	1920
0	2067
213	4080
43	1858
0	3599
3	3586
0	3580
9	0
1	36
0	121
1	121
1	678
4	55
5	1
0	20
0	84
2	11
19	27
40	43
5	59
19	121
1	113
0	28
0	4376
6	13
16	1668
2777	12511
0	3990
1	2841
43	4200
22	652
16	5294
10	1020
5	1
12	229
12	91
5	511
5	292
0	23
121	774
0	11
120	485
4	411
13	438
20	32
5895	1908
23	608
366	1507
1	276
13	37
642	367
6	367
0	6
1	0
100	153
0	12
0	11
0	141
0	5
6	106
5	39
0	2
2	0
22	42
0	0
6	6
0	3
0	5
0	1
0	4
2	0
0	2396
263	19485
1	13504
0	4234
0	4420
11	6554
5	1434
14	2522
17	3189
9	2492
0	10928
0	5258
1	1881
0	4386
0	4142
0	2943
1	5256
11	612
0	2419
1	2071
0	2047
0	1593
2	886
0	186
1	1908
1	3989
1	2619
1	836
4	266
1	2041
4	630
2	4856
0	726
0	155
2	203
0	515
282	11
1	1
80	22
0	10
120	298
0	296
13	678
2401	4691
1	206
24	1432
3	3927
7	1227
8	7020
190	7529
277	3225
17	343
8	1036
0	1057
13	302
5	142
70	41
27	208
8	389
64	345
5	16
6	13
24	5546
2385	5977
18	1163
14	1093
21	775
54	433
6	98
4	8
1	8
0	0
27	5
0	5
2	0
4	4
1589	364
3	243
8	161
139	101
4	3
0	0
0	0
2	0
51	11
0	11
43	19
23	56
28	707
18	688
3	202
1	69
2	0
1	0
0	1199
0	266
2	1775
18	284
0	1707
1	282
0	1203
4	307
37	151
111	299
16	114
7	219
21	6627
0	6627
0	5025
0	4825
0	5502
3	3339
152	3856
113	3445
96	1197
1359	150
5	1065
5	471
1	468
99	30
0	646
11	1260
8	972
0	1434
0	406
1	898
0	392
0	639
0	238
29	201
2	22
6	49
0	22
0	13
0	9
0	190
0	32
2	49
4	3027
0	2808
0	2995
11	2177
0	889
0	769
0	873
0	676
0	748
17	528
0	166
2	180
0	268
0	228
11	118
0	83
4	157
0	34
61	0
1	2629
1	2690
24	114
3	881
4	235
1	229
15	285
62	121
63	85
68	67
0	6
0	0
4	52
0	48
2	19
0	0
66	0
0	0
0	0
2	0
1629	3464
0	3464
59	2227
3	6391
25	2503
8	3178
25	3769
8771	22753
37	1970
52	4940
9	1629
104	13112
2	10063
3	139
21	10398
0	79
12	417
12	255
0	0
9	580
170	933
6	900
0	701
35	117
21	291
15	187
6	0
0	0
0	1
0	325
26	336
0	191
0	241
2	227
0	0
1	2
0	0
0	67
0	1355
0	1330
1	55
0	0
0	0
0	0
0	4750
0	4751
4	7
4	23
7	3896
13	1251
5	406
9	81
0	2667
2	5
1	104
2	104
2	1601
1	34
0	5
8	0
1125	487
11	69
1	453
72	35
2	0
1	0
33	0
3	0
0	0
7	4
3	4
32	37
5	0
0	2
1	0
3	7
0	9
0	0
38	42
0	0
2	32
12	2
159	76
0	0
0	89
0	89
0	0
0	0
0	52
0	52
0	2
5	35
2	8
0	47
0	43
0	0
0	0
2	11
0	0
0	0
0	0
0	43
0	8
3	39
1	5
0	3
22	0
3	0
0	51
0	0
0	0
9	95
0	95
0	83
0	0
0	53
0	0
5	8
0	1
0	0
3	0
0	0
0	0
733	0
1	0
0	0
1	1993
0	1991
0	1965
0	1986
4	30
1	525
1	402
0	1094
0	962
0	375
0	733
1	412
1	0
0	0
0	0
0	14
3	379
0	2590
3	2102
4	254
0	12
0	5
0	2555
0	2426
18	8
0	57
4	38
0	50
7	13
7	22
2	456
81	493
0	434
0	159
3	1286
0	88
0	1293
1	155
4	0
0	0
16	0
3	0
201	305
3	225
6	1075
6	1035
0	149
2	1037
1	1015
1	1077
3	2
13	2
6	0
52	0
1	118
0	3
0	66
0	0
0	31
0	24
0	6
0	9
2	0
7	17
0	6
5	37
9	36
1	41
0	86
0	4
2	8
1	71
2	14
0	6
0	2
1	1
6	18
4	0
69	90
2863	744
17	744
0	2
23	71
0	1
0	2
1	1
1	3
11	9
0	6
0	9
2	1
0	2
260	2066
0	2272
18	1804
13	2058
2	439
0	1179
1	763
0	721
1	439
5	275
5	157
30	459
3	2288
0	2354
0	2346
28	489
22	386
0	93
6	76
19	141
0	221
0	0
19	8
1833	45
65	41
6	47
2	0
1	0
4325	1414
24	131
4	17
0	770
0	69
42	0
0	966
1	0
156	4083
55	4083
6	444
18	972
22	12
12	12
35	24
100	78
7	6
2	0
6	3
5	0
0	0
1	120
0	123
0	5
0	91
0	1966
0	80
0	116
0	1953
0	57
0	9
1	121
7	265
2	757
15	129
9	217
25	176
95	3730
9	52
457	30
8169	990
0	177
0	281
0	208
45	670
1	0
4	315
0	353
0	1156
1	915
0	1096
1	266
34	15
0	96
0	25
11	46
1	33
0	126
0	124
12	26
0	322
9	206
11	0
0	0
0	0
0	0
144	82
0	39
0	361
10	368
15	374
11	368
0	38
0	52
0	29
19	133
7	3
5	133
0	8
2	90
0	142
0	36
9	0
0	16
2	58
2	57
0	4
108	10
0	10
2028	572
4	161
0	171
4	240
19	0
14	0
0	18
1	732
95	715
0	179
3	57
16	35
0	36
15	3
27	4
28	4
235	28
8	28
7	12
2070	1032
13	761
2	761
62	311
3	26
48	10785
42	1135
164	10744
4	298
7	99
6	448
1	1100
95	10731
8	587
7	41
1	13
5	2005
5	27
0	29
7	14
0	4
12	4462
0	633
0	1578
80	4
16	4020
1	219
1	144
0	3324
1	1172
159	4235
1	671
48	232
193	134
280	193
7	39
0	59
87	17
3	19
2	9
0	245
350	10
0	33
7	6
7	1
0	0
0	0
15	8
1604	2618
0	1677
18	1430
34	32
4	940
214	813
1491	157
4	0
13	1706
0	1824
94	1844
116	1908
83	371
116	301
83	169
0	57
1189	469
0	65
0	245
0	1
125	33
12	1077
45	26
23	2
19	0
2	3
0	1
4	65
55	86
253	204
0	175
0	116
0	32
2	15
458	28
6	23
3	27
133	31
6	24
0	14
15	16
2	3
0	1
0	245
26	624
0	687
2	637
164	21
1	25
0	0
25	0
16	7
1	0
12	15
0	3
0	1
4	10
0	8
0	0
17	50
3	51
12	51
13	1
0	245
24	0
4	1384
32	1045
10	1561
1	409
12	427
0	141
1	1
0	2284
3	2043
0	2281
3	1280
0	1042
3	176
50	454
0	85
0	557
4	28
0	129
11	366
0	133
0	121
0	85
483	6228
31	1507
9	1487
7	2844
1	3503
11	2595
5	2594
10	459
51	118
0	92
10	141
1	24
24	5
0	0
0	5
14	32
0	0
3	32
47	0
0	0
5	28
10	4
0	1
0	1
0	2
2	0
1	931
10843	11747
2	2024
1	8792
40	1250
38	1101
9	10
4	1167
2	1135
4	868
13	46
37	103
39	316
20	0
32	317
0	317
0	0
0	0
14	82
0	51
0	58
2	2
3	4
0	0
4	0
168	1
1	0
0	0
0	0
1	0
0	0
0	4
13	1062
2	1021
4	2175
3	2384
4	955
13	101
7	134
0	0
10	0
1502	386
0	83
1	253
59	1186
2577	16829
111	3503
219	11062
306	2678
6	1922
4	341
0	2251
26	324
15	580
24	91
65	1045
16	2077
3	3540
9	187
9	42
7	1906
0	9
51	50
850	10162
78	4681
30	9923
2	8659
60	2213
6	487
7	409
3	1611
23	309
1	544
37	349
0	207
7	137
6078	443
11	143
10	240
121	40
0	48
0	41
8	35
62	7
142	0
736	2609
1	2545
1	933
11	332
11	470
16	0
0	762
2	756
0	575
0	675
1	385
166	67
31	12471
15	15534
46	13440
18	11382
0	8905
1	3473
4	2157
1	2679
38	2530
3	11
0	0
0	0
53	2496
40	245
361	4176
54	14
8	132
22	2612
1	2600
85	1995
21	32
0	2453
4	4105
0	2500
0	1743
0	896
112	31
0	877
1	1030
0	946
0	5367
0	831
0	5367
5	5371
0	877
0	5367
0	616
0	5376
0	1033
0	5371
7	0
17	842
18	637
1	499
1	16
0	267
9	198
14	46
2	63
2	0
0	0
2226	66
1	37
20	0
0	0
16	0
2	377
0	405
4	253
0	403
0	393
0	279
12	15
0	15
1	37
0	1
0	1
0	5
0	0
3	15
0	18
27	55
0	16
1	0
0	0
2	48
127	48
19	25
1	1
0	0
41	0
253	0
0	0
0	0
0	0
0	2
0	2
0	2
19	83
0	0
0	2
0	0
0	0
0	0
20	24
4	26
0	3
0	2
0	1
0	0
0	0
0	0
3	0
3762	1394
5	1394
2673	0
1	1
124	0
193	480
13	480
417	2243
54	2255
1	2065
0	0
539	2958
0	21911
0	21893
0	21911
29	1190
5	1305
14	515
0	2
2	69
0	70
0	105
0	109
0	105
0	32
0	27
3	10
0	0
0	245
1	239
0	19
1	1
0	2
1	2
6	0
1	0
61	19152
1423	17656
6	2833
146	1182
10	2394
2	4290
34	3416
46	1189
729	1297
46	1297
21	287
1	60
4	513
17	10
1	7197
0	8102
1	8159
76	7214
0	6728
4	683
1	515
9	1
40	1286
0	590
31	298
4	147
8	1
262	13
1	0
2	0
7	0
2	0
8	1
2036	5578
2	5568
24	482
0	3849
1	3468
3	3695
11	2316
9	542
0	661
2	408
0	210
7	109
0	90
9	0
70	2
1	2
0	0
0	4
0	4
40	17
0	40
0	0
0	300
13	17
20	797
202	31
46	73
1	688
4	96
0	747
2	344
0	20
0	304
1	144
0	59
0	3
8	573
0	60
0	495
0	486
0	433
1	90
2	325
0	0
1	1880
0	1845
1	1872
0	1861
0	1965
39	1898
19	1868
0	1421
12	450
0	237
3	86
10	19
8	16
2	6128
10	7117
524	3609
7	417
40	5547
43	884
5	82
63	439
0	569
2	459
447	2073
20	436
2	366
0	414
11	73
3	0
25	1719
1	114
10	514
74	2500
2110	3942
0	16
0	371
13	695
1	8
4	173
24	51
0	24
8	5
4	8
1	140
1	76
5	150
2	71
0	2
0	2
0	2
13	19
0	1
1	4
0	13
0	2
37	35
14	19
0	19
0	13
0	2
2	18
2	23
3	1299
4	1136
3	1362
1	1347
0	388
0	356
0	724
121	1328
13	48
23	1304
63	367
128	357
0	133
1	17249
250	17258
295	4526
20	3146
2	3165
14	37
17	0
21	0
64	5
5	1
0	1
0	0
2	37
6	22
0	4015
2	3906
0	348
0	4043
12	0
21	13
8	13
0	0
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	2
0	2
0	2
0	142
0	489
222	616
2	607
12	439
0	94
2	10
0	0
0	0
0	0
2	6
0	6
3	1
0	1
0	0
1169	13777
376	13777
1	486
11	2061
43	4824
844	3303
11	51
0	0
1	0
12	3633
0	3633
5	832
3	216
13	33
9	0
0	0
3	0
204	42
3	8
1286	47
0	40
43	17
50	45
0	2481
1276	18910
0	19101
2	11727
57	19808
0	19865
0	12538
1	11097
0	4435
51	2430
12	4191
6	353
200	978
9	978
0	51
3	188
406	185
0	51
0	92
2	55
0	0
94	30
601	349
78	78
8	272
11	199
0	198
7	23
3	0
1	1497
0	1973
0	1168
0	372
9	1087
1	997
24	263
2	138
6	32
6	181
0	117
29	43
2360	113
15	80
61	0
259	3068
34	1935
181	1157
40	30
3	2
0	0
0	0
2231	84157
13	5576
82	83337
524	37878
151	69730
12	5972
0	5972
0	3827
3	133
155	884
45	25
180	3977
40	229
14	3831
567	2441
1	719
13	816
12	1220
2	1536
24	1389
9	829
12	419
2	1730
1	959
0	2747
0	3130
1	2947
2	636
29	2715
13	162
7	1662
0	1856
0	815
0	1127
0	1153
0	883
15	113
45	212
0	419
1	142
11	2156
30	1675
9	2082
1	1358
24	457
20	343
59	532
9	110
10	38
1921	0
46	188
0	6
3	0
0	0
2	19
8	423
8319	2486
13	2435
0	137
835	4938
1	4733
4	4668
27	2383
8	1133
61	2453
7	1589
3801	3530
0	3774
2250	3210
0	1966
58	1204
4	762
19	170
80	445
12	104
0	0
20	3
4	291
98	359
0	15
68	95
0	11
286	0
237	102
7	65
0	73
3	55
6	33
33	20
9	0
8	205
0	129
0	15
2	189
2	22
4	116
0	132
0	4
0	15
3	756
7	784
9	713
98	808
30	173
1	101
3	83
6	9
0	36
2	30
12	6
0	0
0	732
2536	766
31	86
20	278
39	607
9	55
42	157
0	1019
3	1117
1	991
2	1019
1184	1542
0	214
0	1119
1	140
0	152
0	60
0	106
4	400
7	371
1	371
1	0
0	0
1	0
0	534
26	419
23	12485
4	514
0	1054
4	389
476	1014
1	9142
16	732
0	7776
1	11182
3	5262
0	701
0	493
8	662
31	1236
0	1822
76	540
46	603
14	55
24	327
47	746
2	0
12170	10048
0	1083
0	10048
3	137
2	0
2	1629
0	1625
0	598
0	74
0	0
1	0
11	0
0	0
0	0
3	3
0	3
0	0
9	40
833	2248
3	2142
2	106
36	37
171	95
12	0
7	2440
0	2183
27	5364
0	2076
0	1119
15	4138
201	4073
0	3193
23	685
0	734
37	457
0	1922
0	565
12	110
1	95
0	100
57	40
74	38
17	45
11	40
240	70
144	36
7	0
29	27
16	306
1	690
0	680
3	283
9	236
2	283
1	320
0	342
0	326
0	341
13	156
39	50
2244	5220
34	2890
1	3173
26	3560
9	2091
3	59
5	640
1	283
13	617
1	125
5	274
8	428
0	437
5	449
0	122
2	75
0	162
4	2388
540	2614
1	244
17	2718
9	7
115	2673
1	88
0	168
2	506
7	592
44	0
1	605
1	701
1	502
12	62
9	501
6	36
0	161
3	199
28	3
0	7093
50	7301
0	7422
0	5850
16	1033
1	220
0	109
1	104
10	103
30	27
1	725
0	3948
7	433
2	538
13	3585
0	593
2	1159
99	115
1	1465
0	841
5	762
2	2106
11	3696
0	134
0	491
0	3868
0	788
0	789
18	600
5	3868
224	3548
2	579
129	3266
0	141
1	879
0	91
422	768
9	201
1341	225
0	0
72	76
8	13852
8	38409
8	36344
1171	30864
3	33285
7	27365
15	8934
28	5877
5	0
7	0
0	0
431	900
0	894
3	70
0	59
0	29
0	81
0	108
0	0
2	0
2	0
0	31
174	73
3	17
15	40
73	48
0	10
0	0
0	0
271	86
0	95
0	1526
0	121
16	1526
18	723
39	373
0	0
1	0
3	16
0	5
0	367
8	13
0	11
294	458
5	462
2	559
3	127
0	72
12	46
11	533
11	171
0	536
4	521
6	28
2	74
0	55
1	80
40	17
8	23
0	4
0	5
0	5
0	0
0	0
1	0
42	34
13	38
14	4479
1	4150
0	4728
0	2371
11	32
0	3836
22	3128
26	21
90	291
21	0
2772	7372
91	6946
11	1062
0	1462
3	624
0	1429
0	834
12	1282
1	867
0	835
0	868
4	1195
0	314
0	262
0	229
5	116
0	187
2	118
424	26
6	5
0	27
0	129
26	163
6	37
2	22
11	22
0	8
1	15
0	8
0	22
0	21
1	4
4	0
0	3
0	3
0	3
0	1
0	1
0	0
0	0
0	1
0	10
1262	15351
5	15311
0	2546
17	542
1	23
14	157
9	714
0	1049
0	660
91	524
43	135
32	2542
1	390
0	284
0	295
0	158
1	195
1	208
0	228
0	458
0	190
7	100
5	212
0	185
0	437
0	1828
10	298
16	27
38	0
35	196
0	6091
21	13203
14	3993
13	17845
1	40156
39	16363
618	40334
110	20420
416	5440
0	0
1	38
0	114
0	3348
0	196
2	3179
1	2516
0	271
0	3266
3	245
2	1675
8	3094
4	117
0	2357
12	21
4	233
2	103
4	3
0	259
2	116
0	571
0	0
2	1
0	1
0	0
0	0
0	0
0	0
73	0
0	8809
1	438
9	11462
1	6912
6	133
14	7416
1	2917
0	11472
8	503
35	51
10	362
171	132
4	696
9	5334
3	706
17	4706
152	4615
14	100
15	531
21	1565
1	187
23	1572
3	286
18	0
2098	935
0	890
0	427
0	418
56	80
2274	5
0	21
1718	1373
3	865
7	686
0	503
2	4
2	173
862	297
11	125
15	2673
7945	3245
24	2664
134	546
443	0
13	168
0	168
4	23
2	0
2	0
1112	214
24	214
425	0
25	2001
418	2898
8	526
3	544
12	901
0	173
1	3
0	35
7	1977
0	1
5	2
0	4703
18	4441
3	3199
174	4136
0	382
2	0
0	5
0	1839
0	1840
0	1756
0	1840
2	151
0	529
0	492
0	920
0	521
123	1610
78	1479
11	2
37	49
4	327
0	378
0	456
35	548
5	14
67	458
164	381
0	42
0	127
0	153
245	188
13	170
1	772
4	1404
21	1405
5	378
0	1216
5	15
18	8
0	9
0	9
9	0
0	0
8	11
0	11
1	1
0	0
402	0
13541	1931
0	1821
6	17
27	0
24	862
126	860
2	6
2	6
0	6
0	5
0	5
0	5
0	4
0	0
0	0
0	0
0	56
1	0
145	973
6	974
19	961
48	4
0	9
5	9
0	30
0	10
4	27
0	0
0	0
0	0
302	708
1	423
19	210
0	192
0	665
0	234
23	45
13	0
2	0
2351	340
9	270
16	232
17	6
17	72
4	0
11	0
0	0
113	4728
16	3720
3	4737
1	1999
