UniqueCount	AmbigCount
1	7
3	0
0	0
2	3
1	0
0	2
1	3
1	71
0	354
38	417
6	9
138	163
0	3
9	12
10	1520
299	1516
10	188
174	1009
196	765
10	11
0	6
13	2003
0	1954
0	2005
1	2005
3	53
10	218
13	398
0	3
0	3
7	2
186	4855
75	3859
0	1056
858	347
67	29
0	0
630	0
313	5
0	366
0	395
0	284
0	395
99	415
0	390
0	375
48	66
0	63
0	400
1	34
0	273
0	69
0	23
0	46
0	396
1	316
0	37
0	355
2	336
4	33
12	25
0	352
14	112
2	23
0	33
0	66
0	75
0	95
1	33
0	11
1	11
0	23
0	0
5	7
0	23
0	23
0	20
0	21
0	22
6	17
4	13
303	2796
0	2741
30	2430
0	2568
0	2507
14	2308
0	2295
4	2309
0	331
0	174
35	472
11	5857
0	5788
52	1518
64	431
74	52
26	38
0	23
0	1630
1	614
5	1310
0	1478
0	1347
0	1587
0	1448
0	1543
0	1601
0	1546
64	182
1	441
0	213
0	36
6	321
0	66
1	80
4	370
9	246
12	174
20	42
4	10
14	5
279	1615
7	9
282	227
28	8
0	55
53	510
50	136
0	466
0	3502
2	3483
10	3185
12	1790
8	66
6	654
0	457
0	303
26	687
2	333
3	258
2	476
24	471
10	320
22	300
12	78
1	1
39	19888
1	17949
44	20364
102	2879
18	5463
13	2300
14	3335
5	1955
0	23
1	304
14	0
4	12
0	12
8	12
0	8
0	106
0	97
0	24
0	33
0	14
0	0
9	17
0	10
0	8
0	5
38	40
0	6
0	3
23	57
16	4
12	11
0	19
0	9
0	9
0	11
0	19
0	10
0	1
0	12
0	15
0	9
0	0
0	17
0	5
0	2
3	63
0	32
0	8
0	4
0	15
0	1
0	1
21	932
0	90
3	2
0	33
3	33
2	15
0	865
2	65
0	847
0	127
0	183
1	141
1	183
0	142
0	197
0	190
2	160
7	89
3	71
0	124
0	37
2	767
1	166
5	646
4	498
6	79
50	66
80	0
36	0
8	265
24	285
12	471
0	455
0	263
276	393
0	84
0	246
5	282
16	349
60	245
1	95
0	394
3	7
1	0
1	0
2565	52
7	2
0	48
18	4
0	147
6	129
3	144
0	34
106	78
9	46
60	99
0	102
37	30
1	29
0	14
2	0
114	6
0	5
32	3
0	3511
0	591
0	4632
1	1770
14	38
1	2705
73	1556
393	2517
22	778
14	1508
0	892
0	830
2	88
11	34
15	3
3	11
8	37
1	1
0	23
0	23
0	23
0	25
0	16
7	10
0	6
3	0
2	0
8	1019
0	861
0	513
5	166
5	94
8	10
15	30
8	87
2	284
4	110
2	6
4	61
0	0
14	0
5	187
0	38
160	220
4	100
101	183
1	84
0	362
3	495
30	571
4	491
2	401
1	1188
0	900
18	390
0	471
304	370
317	1227
0	1267
0	67
3	403
7	0
17	207
30	16
17	0
0	206
0	201
0	1558
1	1515
0	1604
1	1537
0	274
0	1572
0	271
0	36
0	33
0	94
4	1532
4	33
8	1492
0	58
0	85
0	31
0	33
0	2
3	7
1	5
0	1
0	0
0	2
150	5
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	2
0	1
1	1
0	2
0	4
0	0
0	0
1	2
1	26
0	2
1	37
0	26
29	41
0	23
0	0
0	26
0	12
5	4
0	0
0	0
6	10
5	0
74	516
2	516
3	496
2	99
1	30
0	60
26	355
10	0
34	426
2	516
20	69
9	308
2	13
0	79
6	41
0	0
14	0
183	1545
0	1544
115	782
68	782
286	128
10	354
0	241
0	118
2	68
0	350
0	232
2	114
0	268
0	245
0	61
0	250
0	252
0	52
0	54
0	48
0	58
0	255
5	37
3	2
0	60
3	27
2	0
0	0
0	88
0	754
538	1147
8	26
1	728
17	709
7	171
0	243
1	78
4	49
0	0
7	34
0	7
0	7
29	24
0	5
0	24
1887	629
8	608
9	163
6	1
47	7
497	1199
3	70
0	277
20	251
1	99
4	133
1	595
2	62
1	134
14	51
4	159
0	7
0	438
0	437
7	424
5	422
1	431
11	432
0	432
0	429
0	35
4	18
2	97
27	1316
33	1350
226	1264
7	2
46	26
18	34
0	0
0	0
2	0
0	0
0	0
0	0
61	38
5	37
55	37
90	74
0	0
1	0
0	0
0	0
0	0
0	0
6	0
0	0
0	0
0	0
0	0
76	384
1137	393
0	1
0	0
0	0
0	5
0	0
0	0
56	45
0	0
0	0
0	0
10	13
1	0
0	0
0	0
3	361
12	395
0	808
13	855
5	871
4	689
14	37
6	4
49	23
0	370
13	20
3	210
0	2308
4	2
0	626
4	35
19	10
0	2374
0	2364
0	514
0	573
126	639
0	88
2	2279
3	0
3	75
6	2116
1	870
8	1
36	282
30	61
0	5
2	48
0	32
0	45
1	5
1	7867
11187	17208
330	17210
29	16963
15	13070
5	11779
8	7997
27	7985
73	0
97	18
0	4
97	740
49	38
114	759
1	3
0	2
0	101
12	90
2461	3638
1	132
49	3483
21	1176
27	38
26	35
9	0
528	0
12	2823
21	2764
6	2763
53	2764
1	2446
1	2446
0	2823
0	2832
0	1791
0	12
0	9
4	25
0	0
0	0
44	31
0	2
1	2
40	141
0	494
0	1
0	1
0	37
0	3
0	2
1	173
0	430
1	97
0	0
3	419
13	34
3	81
1	147
2	235
14	76
0	0
13	3
0	173
75	250
0	152
1	152
0	125
0	134
0	92
1	115
0	40
0	101
0	64
0	39
0	88
10	99
16	18
0	93
1	58
0	48
8	69
0	12
8	459
0	495
0	495
0	496
0	495
0	497
5	258
0	375
0	389
2	390
1	390
4	308
0	0
2143	411
10	227
15	104
2	43
0	16
2	0
6	0
3	29
0	20
1	15
0	2
12	239
6	220
13	755
0	237
160	456
75	204
2	273
0	117
0	2194
82	2303
0	249
1	254
0	233
0	76
1641	225
0	225
150	318
17	0
19	254
10	1094
0	130
4	145
29	180
2	30
38	2110
0	972
115	3704
5	2618
2	440
47	755
2	689
4	142
23	486
2	392
2	283
14	35
0	0
0	25
0	0
0	0
6	10
28	0
104	390
4	489
10	417
18	767
10	303
3	412
2	390
2	315
1	155
1	172
1	150
0	175
8	24
0	106
0	69
0	19
1	0
1	0
0	0
0	0
0	0
0	0
3	0
15	9
11	0
8	0
3795	532
101	540
2	116
21	0
5	150
0	1499
9	1480
0	1500
7	1464
4	28
24	14
17	12
0	88
20	5
24	410
122	210
0	84
101	120
0	74
0	1
0	2
0	0
0	5987
32	1537
9	8897
37	9007
6	5994
32	3093
3	8560
1	6957
12	2712
31	4696
6	0
60	11
46	72
24	19
0	186
5574	2614
208	2300
8	1380
39	807
28	17
2	46
0	0
0	1
0	1
0	0
2	4
0	0
0	43
0	43
0	33
0	4
0	0
10	3853
0	3592
0	149
0	1159
1	1524
16	1578
0	134
5	75
3	139
8	14
0	12
1	6
1	102
19	357
1	11
0	34
2	17
0	36
0	2
0	2
0	0
3	0
5	13
8	20
0	0
3	0
1	1
1	3
1229	189989
649	160056
11	41391
172	18219
317	17915
372	5155
9	0
71	9
12	0
3	0
5	19
0	1
0	0
0	0
0	0
32	40
0	0
0	0
0	0
0	0
0	0
54	121
0	0
11	11
0	11
0	11
1	21
0	11
0	8
0	7
0	4
0	0
795	100
3	0
2	18
414	17
2	2
3	2
0	0
2	7
1	11
2	6
4	0
2355	1928
12	1790
0	1226
523	372
0	233
0	372
0	311
9	0
12	51
0	51
1	46
1	0
0	0
940	390
12	2
520	97
16	575
5	513
4	4
1	45
0	838
0	859
16	878
4	0
0	397
0	419
0	4
1	23
0	0
0	0
165	0
25	8259
39	3960
179	7590
153	8259
2	213
0	0
14	30
0	0
921	774
12	740
2	422
0	332
0	36
22	278
423	1071
0	1037
21	866
2	152
29	2
14	184
205	504
0	406
14	39
6	27
11	0
6	0
1	0
0	45
4	33
12	28
137	3023
29	249
891	2839
1	30
4	369
0	357
19	258
8	175
15	657
4	102
5	0
11	0
0	0
551	1117
0	1262
139	2450
18	1069
0	2180
1	2167
0	2161
11	1
1	22
0	54
1	54
0	420
3	36
0	2
0	12
0	46
2	10
14	19
37	76
1	44
12	90
0	85
0	15
0	2781
10	17
7	975
2087	8051
0	2486
4	1733
22	2701
6	420
12	3354
11	673
1	2
7	138
8	61
6	282
1	197
0	20
70	412
0	9
77	298
4	213
12	214
12	21
3443	1132
7	387
172	931
0	113
9	38
667	276
3	276
0	5
5	1
68	116
0	11
0	11
0	101
0	1
3	72
1	15
0	0
1	0
19	49
0	0
6	2
0	0
0	0
0	0
0	0
0	0
0	1346
147	11327
1	7752
0	2374
0	2565
9	3804
4	854
5	1532
10	1897
1	1460
1	6279
0	2934
0	930
0	2454
0	2336
0	1652
0	2912
16	357
0	1318
1	1095
0	1065
0	820
0	435
0	79
0	1050
3	2243
1	1440
0	436
0	129
1	1155
3	384
0	2782
0	354
0	85
1	106
0	285
187	21
0	1
71	17
1	17
55	195
0	192
7	640
2049	3341
2	175
29	747
7	2607
7	909
1	4154
149	4473
164	1913
6	198
11	716
0	715
0	181
1	77
33	23
17	171
1	250
35	246
5	13
6	11
13	3311
1504	3512
3	674
16	587
14	444
49	201
4	32
0	6
1	7
2	0
17	2
0	2
0	0
0	4
1006	245
4	194
6	77
63	53
3	0
0	0
0	0
6	0
52	25
2	25
24	17
16	40
11	521
21	512
2	159
1	68
6	0
3	0
0	890
0	165
0	1301
13	242
0	1260
0	218
0	896
1	255
18	158
103	206
10	65
1	165
8	4225
0	4225
0	3092
0	2875
0	3253
9	1932
122	2243
75	1980
83	648
874	107
6	859
2	413
2	394
55	38
2	523
7	1039
8	765
0	1182
0	332
0	721
0	319
0	507
0	229
18	173
1	17
3	38
0	17
0	8
0	5
0	118
0	34
0	38
1	2097
0	1960
0	2062
3	1565
0	647
0	530
4	640
0	488
0	521
14	359
0	124
0	116
0	218
0	178
8	77
0	53
0	91
0	27
42	0
0	1695
5	1735
15	64
1	591
4	142
0	140
8	178
36	71
34	40
48	28
0	4
0	2
2	17
0	17
0	7
0	0
65	0
0	2
1	0
3	0
926	2564
0	2564
42	1898
0	4296
16	1653
9	2116
16	2486
6128	14552
25	1218
28	2825
5	970
29	8335
1	6093
11	67
15	6284
0	42
9	236
3	138
0	0
12	410
191	775
10	742
0	597
18	90
17	264
4	203
4	0
0	0
0	0
0	265
21	284
0	137
2	214
0	190
0	0
0	1
0	0
0	26
0	876
2	860
0	32
0	0
0	0
0	0
0	2745
0	2744
0	6
6	7
2	2194
12	626
15	193
2	53
0	1608
0	5
0	58
1	61
5	1015
5	26
0	3
2	0
821	311
5	43
3	286
46	18
1	0
1	0
11	0
1	0
0	0
0	1
0	1
11	21
5	0
0	0
0	0
0	5
0	5
0	0
10	19
0	0
1	30
8	2
82	34
1	1
0	34
3	35
0	0
3	1
0	26
0	26
0	2
3	23
0	8
0	19
0	19
0	0
0	0
0	7
0	0
0	0
0	0
0	20
0	6
1	25
1	2
0	3
17	0
3	0
0	24
0	0
0	0
9	51
0	51
0	40
0	1
2	21
0	0
0	4
0	1
0	0
0	0
0	0
0	0
427	4
0	4
0	0
1	1188
0	1185
1	1168
0	1185
0	28
1	340
0	239
0	661
0	575
0	224
0	436
3	241
0	0
0	0
1	0
0	8
3	263
0	1440
5	1238
4	159
0	11
0	4
2	1424
0	1360
12	9
0	48
2	32
3	39
6	5
1	11
2	315
61	325
0	304
0	138
8	859
0	75
0	863
2	135
0	0
1	0
16	0
2	0
117	196
1	136
2	758
7	733
0	149
1	733
2	699
0	755
0	1
0	1
3	0
9	0
1	66
0	1
0	38
0	0
0	7
0	6
0	0
0	4
4	0
4	9
0	0
2	25
6	23
0	29
0	52
0	1
2	4
1	48
1	7
1	5
0	4
0	2
5	14
1	0
50	70
2130	483
17	483
2	5
13	48
0	0
0	7
1	2
1	2
3	5
0	6
0	9
1	6
0	3
137	1335
0	1431
7	1091
12	1298
4	287
0	724
1	479
0	498
1	325
2	206
3	92
16	299
2	1361
0	1404
0	1409
22	313
8	239
0	53
5	35
16	86
0	132
4	0
9	0
1182	42
38	29
2	38
0	0
0	0
2487	769
7	76
5	11
0	413
0	41
10	2
0	519
1	0
75	3136
42	3136
9	284
17	750
16	5
4	5
26	11
86	48
2	1
0	1
7	4
3	1
0	1
4	55
0	60
0	10
1	37
0	1290
0	31
0	57
8	1286
0	31
0	7
2	59
8	193
0	518
7	56
3	142
26	84
49	1882
8	20
275	18
5231	598
1	135
0	194
1	112
34	403
1	0
3	240
0	271
0	1006
7	815
0	926
2	226
24	9
0	86
0	32
9	59
0	31
2	150
0	134
1	22
0	240
4	161
5	0
0	0
0	0
0	0
107	72
0	38
0	248
7	252
5	255
6	251
0	30
0	38
0	12
10	134
2	3
3	134
4	8
1	85
0	137
0	35
6	0
1	10
0	43
1	42
0	1
93	12
0	12
1456	394
2	121
0	140
1	133
17	0
14	0
0	7
0	535
67	528
0	117
4	41
7	22
0	28
5	3
12	3
24	3
146	7
2	7
3	15
1156	627
7	473
1	473
34	168
1	18
47	7176
33	862
149	7147
1	303
5	67
1	373
0	822
76	7132
4	479
4	18
2	12
5	1340
1	34
0	38
11	9
0	2
7	2844
1	441
0	1046
62	4
14	2536
0	195
0	117
0	2152
2	825
80	2680
1	459
33	114
115	59
151	120
0	37
3	54
64	16
1	18
3	12
0	239
226	8
0	16
8	4
5	0
0	0
0	0
8	10
934	1312
0	876
11	742
22	9
4	556
170	494
895	70
0	0
21	1021
0	1116
77	1143
81	1137
88	312
79	233
77	119
0	36
874	322
0	30
0	239
0	0
65	19
11	575
42	11
15	2
3	0
0	1
0	0
2	30
18	55
216	169
1	134
2	93
0	29
0	12
318	18
1	12
4	26
74	23
2	29
0	19
18	25
5	2
0	0
0	239
13	418
0	465
1	458
96	14
2	9
0	0
17	0
3	5
0	0
5	8
0	0
0	2
4	7
0	7
0	0
15	25
1	23
3	25
7	0
0	239
11	0
7	988
27	803
6	1219
0	374
17	294
1	144
10	2
1	1975
8	1680
0	1971
1	1080
0	812
4	160
31	381
0	102
0	461
7	18
1	121
3	303
0	123
0	113
1	50
285	3286
12	699
5	690
7	1564
0	1863
8	1312
1	1299
8	282
52	74
0	63
4	76
0	12
12	0
0	0
0	0
7	30
1	1
6	29
31	0
0	0
3	19
4	4
0	0
0	1
0	1
0	0
1	423
6772	7249
0	1596
1	5230
19	1032
31	936
3	8
1	939
1	923
5	756
12	50
19	59
35	272
12	0
23	223
1	223
1	0
0	0
10	55
0	29
1	41
2	2
3	3
0	0
3	0
115	1
0	1
0	0
0	1
2	1
0	1
0	2
7	744
4	865
2	1759
2	1917
5	807
0	87
8	124
0	0
0	0
975	232
0	67
0	184
66	749
1653	11032
73	2366
144	7293
189	1759
5	1302
6	168
0	1297
9	184
9	357
14	79
54	738
12	1347
1	2241
1	95
0	57
5	1162
0	2
31	22
494	6075
49	2625
34	5939
1	5154
31	1154
6	334
4	232
4	1051
14	215
4	332
27	194
1	147
3	98
3490	411
24	81
10	285
81	22
0	29
0	26
3	14
55	9
64	0
486	1662
1	1570
1	724
5	253
8	382
4	0
0	567
0	565
1	433
0	480
0	320
94	46
15	7154
22	8902
32	7900
15	6424
0	5123
1	1919
1	1149
2	1558
27	1607
3	9
0	0
0	0
54	1332
20	154
368	2288
33	23
4	109
26	1426
0	1384
42	1030
23	14
0	1306
0	3174
0	1457
0	1130
0	670
72	16
0	673
0	852
0	743
0	4065
0	615
0	4067
4	4070
0	673
0	4067
0	448
0	4072
0	851
0	4069
7	0
12	576
9	420
1	341
0	10
1	164
6	123
7	35
1	39
1	0
0	0
1344	38
2	19
10	0
0	0
9	0
1	223
0	257
4	166
0	253
0	244
0	167
3	11
1	15
0	22
0	1
0	1
0	6
0	0
0	15
1	10
7	39
0	12
1	0
2	0
1	37
64	38
18	14
0	0
0	0
27	0
195	0
0	0
0	0
0	0
0	5
0	5
0	5
12	53
0	0
0	0
0	4
0	4
0	0
19	15
3	6
0	0
0	0
0	0
0	0
0	0
2	0
6	0
2141	798
9	797
1786	0
0	0
80	0
99	302
6	302
313	1433
34	1380
4	1293
0	0
342	1815
0	14242
0	14226
0	14241
22	685
0	869
12	441
0	4
0	67
3	63
0	91
0	98
0	91
0	30
1	25
0	5
0	0
0	181
0	168
0	28
0	1
0	8
1	7
6	0
2	0
30	11003
845	10204
3	1789
73	714
3	1330
3	2233
30	1790
21	596
390	688
23	688
12	150
0	29
2	248
9	2
6	4261
0	4754
0	4810
45	4227
0	3938
1	395
3	286
6	2
18	824
0	435
16	207
0	101
3	2
144	8
0	0
2	0
3	0
0	0
5	1
1570	3672
1	3654
5	365
0	2432
1	2115
3	2309
7	1394
1	322
2	348
3	264
0	159
3	59
0	55
2	0
34	3
0	3
0	0
0	0
0	0
25	10
0	51
0	0
0	147
11	12
16	447
136	19
29	34
0	387
5	48
0	421
1	170
0	8
0	155
0	65
0	18
0	0
6	406
0	55
1	357
0	349
0	327
0	57
1	199
2	0
0	1395
0	1394
1	1423
0	1379
0	1488
30	1410
8	1393
0	1020
6	261
0	155
3	56
1	23
6	16
4	3435
6	4029
275	1972
12	244
27	3187
28	511
1	33
20	239
0	325
0	255
236	1183
11	259
1	193
0	230
0	37
2	0
14	1459
0	69
8	340
53	2194
2043	3480
0	26
0	412
12	579
0	6
5	145
5	33
0	27
8	14
1	12
0	124
0	67
9	75
2	44
2	0
0	0
0	1
12	11
0	0
2	1
0	13
0	0
21	22
8	15
0	8
0	13
0	0
1	7
6	8
3	813
1	713
2	871
0	864
0	249
0	224
0	452
102	841
11	34
13	826
53	231
54	224
0	63
2	9652
145	9657
235	2643
6	1822
4	1835
7	18
13	0
13	0
25	4
2	0
0	0
0	0
4	37
3	6
0	2420
8	2370
0	177
0	2436
8	0
9	10
17	10
0	0
0	4
0	3
0	4
0	2
0	2
0	1
0	0
0	0
0	0
0	0
0	100
0	345
172	418
1	418
4	307
0	47
1	1
0	0
0	0
0	0
2	2
0	2
6	4
0	4
0	3
717	7805
192	7805
0	269
6	1102
24	2684
530	1883
8	17
0	0
1	0
1	2117
0	2117
5	490
2	96
3	21
12	0
1	0
1	0
130	26
2	13
776	27
0	25
31	8
27	14
0	1316
664	11213
0	11335
2	7061
41	11765
0	11792
0	7683
0	6860
0	2368
30	1327
4	2365
1	196
125	535
4	535
0	29
3	108
233	107
0	30
0	46
0	35
0	0
59	29
404	176
48	28
4	148
10	100
0	100
0	10
0	0
1	893
0	1189
0	657
0	189
9	658
0	606
11	162
0	91
3	36
4	106
0	46
19	17
1586	59
11	43
20	0
266	2652
30	1623
146	1041
16	21
1	5
0	4
2	0
2541	46475
9	2542
31	46104
306	20150
89	38499
5	3503
0	3503
0	2305
0	65
118	460
34	7
139	2283
23	135
11	2187
452	1963
0	463
10	594
11	904
1	1050
25	894
10	554
17	268
1	1433
0	766
1	1951
1	2260
3	2108
2	545
19	2010
11	106
3	1072
0	1199
0	471
0	731
0	748
0	567
9	97
43	129
0	331
2	80
11	1405
17	1090
8	1358
0	912
30	269
10	203
40	305
9	53
8	14
1021	0
54	118
0	2
1	0
0	0
2	16
8	216
4814	1430
17	1410
0	68
506	2901
3	2758
2	2782
14	1385
8	609
40	1433
2	924
2130	1972
0	2131
1273	1787
0	1065
47	732
1	456
10	121
45	310
7	72
0	0
7	0
0	159
61	221
0	9
35	84
2	10
183	0
145	82
4	61
0	57
4	34
3	22
10	11
4	0
7	120
0	65
0	7
0	114
0	11
1	55
0	65
1	9
0	9
2	489
2	518
9	474
66	547
18	93
1	46
2	44
3	4
1	23
3	21
5	5
0	0
3	506
1428	505
16	71
12	232
27	437
3	48
27	77
0	572
1	631
3	546
0	571
636	892
0	113
0	630
2	80
0	69
0	23
0	47
1	240
4	246
1	246
0	0
0	0
2	0
2	288
10	237
10	7185
6	342
1	614
0	240
267	619
0	5296
16	405
0	4450
0	6472
0	3019
0	380
0	281
4	404
13	692
0	1021
44	298
22	360
6	37
13	215
26	359
0	0
6627	5774
2	549
0	5774
0	88
4	0
1	1109
1	1108
1	433
0	72
0	1
0	0
6	0
1	0
0	0
0	1
0	1
1	0
3	16
531	1291
3	1225
0	66
25	21
108	47
7	0
7	1502
1	1315
25	3187
0	1162
0	712
4	2511
128	2421
0	1808
5	453
1	457
27	240
0	1190
0	316
5	92
0	82
0	88
43	24
52	33
10	32
8	28
143	41
68	25
10	0
30	17
6	157
1	417
0	418
1	148
11	122
5	143
0	156
0	166
0	163
0	174
4	105
26	35
1340	3035
19	1714
0	1860
16	2043
11	1130
0	32
1	398
2	166
13	381
0	69
5	170
2	241
0	258
5	260
0	70
2	43
1	105
1	1424
361	1523
1	114
13	1725
10	13
67	1681
2	39
3	127
2	334
2	400
22	0
0	363
0	422
0	289
10	44
7	288
6	20
2	96
3	116
17	16
0	5020
29	5185
0	5279
0	4092
9	657
6	154
0	67
0	70
10	70
33	25
3	507
0	2380
2	248
2	317
10	2145
0	405
1	741
49	65
0	772
0	591
1	545
2	1266
13	2170
0	64
1	295
0	2306
0	555
0	562
6	401
2	2305
115	2106
17	313
65	1921
0	62
0	523
0	54
225	483
5	152
853	166
0	0
45	61
7	7529
2	21303
12	19991
647	17043
1	18322
8	15103
11	4616
32	3063
1	0
2	1
0	0
236	590
1	585
0	60
1	47
0	26
0	52
0	80
0	0
0	0
0	0
4	27
141	44
5	17
5	16
47	23
0	8
0	4
1	0
177	49
0	52
0	866
0	85
9	864
13	459
81	329
0	0
0	0
6	15
0	4
0	284
0	10
0	11
208	347
2	355
3	405
1	103
0	64
5	37
9	385
4	146
0	380
2	382
3	20
4	51
0	37
3	56
17	13
7	14
0	2
0	6
0	5
0	1
0	1
1	1
35	28
4	31
25	2753
0	2564
0	2927
0	1504
2	12
0	2374
6	1950
25	16
57	220
16	0
2103	4805
59	4358
15	975
0	1132
4	510
0	1107
0	673
4	979
1	698
0	673
0	698
1	925
0	241
0	197
1	165
1	83
1	140
1	77
236	18
0	3
0	18
0	88
19	112
2	20
0	13
5	12
0	5
0	12
0	6
0	15
0	14
0	0
5	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
1	11
919	8849
6	8829
0	1501
13	314
3	20
5	105
7	444
0	588
0	362
47	301
23	89
24	1485
0	241
0	174
0	173
0	79
0	100
2	116
0	170
0	266
0	127
9	67
7	123
0	134
0	218
0	1107
11	121
11	23
21	0
37	131
0	3233
11	6914
17	2194
5	9671
1	21848
22	8924
435	22034
64	11071
193	2660
0	0
1	10
0	59
0	2250
0	108
2	2143
0	1694
0	153
0	2208
0	146
3	1026
0	2114
1	67
0	1544
7	15
0	121
5	48
2	3
1	154
7	79
0	350
0	0
2	0
0	1
0	0
0	1
0	0
0	1
33	0
0	5753
0	330
6	7306
0	4575
1	90
3	4963
0	1950
0	7318
9	383
15	30
5	214
107	68
9	474
2	3374
10	452
22	2987
75	2938
4	48
11	325
20	928
3	120
29	929
1	188
6	0
1393	621
1	594
0	285
3	218
36	28
1796	3
0	10
1106	857
8	556
8	435
0	293
2	2
3	94
611	164
3	79
7	1753
5503	2024
11	1748
110	263
337	0
1	102
0	102
1	19
1	0
2	2
639	111
24	111
310	0
14	1456
260	2100
4	299
0	470
3	650
0	114
1	2
0	39
5	944
0	1
1	2
2	3205
8	3051
4	2162
121	2743
0	261
0	0
3	1
0	1468
0	1469
0	1415
0	1469
1	112
0	424
0	383
0	739
0	353
92	1247
76	1174
2	0
21	45
4	326
0	371
0	419
25	487
7	19
40	418
143	340
0	57
0	108
0	180
140	152
7	113
0	545
3	986
13	985
5	245
2	861
0	19
3	13
0	7
0	7
2	1
0	0
7	6
0	6
0	1
0	0
298	0
8448	1165
0	1125
1	9
18	0
27	724
53	719
1	4
3	7
0	4
0	2
0	2
0	2
0	2
0	0
0	0
0	0
1	27
0	0
148	620
9	618
19	617
34	2
0	4
4	4
0	19
0	4
0	17
0	0
0	0
0	0
190	638
0	498
8	112
0	117
0	639
0	116
20	36
9	1
2	0
1373	274
5	256
7	217
5	1
9	18
5	0
5	0
0	0
90	2849
6	2259
1	2859
1	1261
2	285
5	0
0	438
0	332
3	229
0	15
2	31
0	90
15	459
0	53
0	48
0	386
28	268
1331	2717
0	859
4	2622
9	2231
2	925
6	298
4	268
0	120
29	229
4	20
1	217
3	0
407	13
3	12
1	2073
9	2002
0	2067
0	534
3	449
1	208
17	418
4	130
8	0
8	1
0	1729
0	0
1	1
0	0
13	183
