UniqueCount	AmbigCount
11	6
807	384
47	6
0	111
112	1446
109	357
5	1374
0	2805
0	2788
15	2555
16	1303
15	37
4	492
0	321
0	236
17	527
1	258
3	203
0	333
23	374
3	229
12	235
25	75
0	0
132	59390
3	54309
173	60575
122	7046
21	13692
36	5712
33	8420
3	4873
0	57
4	627
69	0
10	14
0	14
19	16
0	12
0	61
0	56
0	9
0	26
0	12
0	1
222	438
47	253
0	251
1	52
164	314
0	248
11	134
52	111
15	9
1391	17
81	12016
1	7473
1	7631
1	7843
39	10572
57	8445
3	1792
5	9398
26	8858
33	8256
182	0
147	11605
24	5377
0	2701
101	7210
0	3199
0	4394
0	2335
87	6082
0	0
0	0
31	14941
2	1065
10	8
0	34
4	34
5	41
893	14916
26	960
130	14631
6	1790
5	2722
10	2026
7	2706
0	2047
9	3373
2	3011
13	2380
14	1342
2	958
2	2032
56	540
6	13246
17	2851
18	11166
46	8495
15	1078
182	116
585	14
252	12
51	1420
15	1432
6	1706
2	1699
0	419
232	293
0	90
0	199
2	294
36	354
23	199
0	88
0	271
2	2
13	0
1	0
13700	411
23	17
3	347
112	64
78	643
70	628
33	557
3	199
283	254
24	206
44	87
0	88
238	83
0	41
0	27
28	0
511	22
0	22
233	8
0	4900
0	400
0	5715
0	1260
24	27
4	2322
65	1075
515	1835
39	641
11	3134
0	1558
0	1423
3	186
1	64
5	9
4	12
6	55
1	80
91	4703
0	4497
40	4497
18	4734
32	3650
228	1662
15	1134
118	0
71	0
19	2160
0	1809
1	1013
5	275
25	169
9	37
23	59
16	198
2	571
8	174
11	11
2	105
46	0
24	0
0	35
1	12
22	88
0	19
13	25
0	60
0	168
1	199
5	211
0	198
0	205
0	523
0	315
18	208
0	210
50	181
124	442
0	387
0	22
2	159
1	1
3	68
7	1
14	0
1	599
0	546
0	3780
0	3632
0	3923
0	3671
0	794
0	3785
0	802
0	99
0	80
1	264
10	3678
4	83
9	3599
0	149
0	159
0	21
1	27
2	2
2	2
0	4
0	2
1	0
1	3
339	42
0	9
79	0
0	0
0	0
1	2
0	2
0	0
143	327
2	185
11	29
5	267
26	405
0	3
0	9
51	57
6	212
0	9
0	327
0	207
329	364
3	197
0	0
0	222
0	82
19	12
0	0
2	0
3	9
11	0
23	116
3	116
1	115
0	31
1	10
0	21
17	67
3	0
7	140
1	175
1	9
1	121
1	4
0	30
3	15
0	0
132	0
1734	11651
1	11651
82	658
79	658
523	133
4	287
0	190
1	112
4	63
0	285
0	190
0	74
0	511
0	475
0	110
0	476
0	481
0	87
0	92
0	100
0	99
0	501
11	75
0	0
0	113
2	37
2	0
1	0
2	178
1	1194
917	1691
3	43
8	1130
37	989
5	228
0	353
0	159
14	74
0	2
18	46
0	10
0	10
6	8
0	2
0	8
3489	1129
17	1101
8	282
6	1
109	6
1397	1738
8	118
1	357
17	324
8	131
11	150
9	932
10	113
3	222
11	88
11	257
0	16
1	714
0	710
30	680
13	711
3	702
29	703
0	704
0	705
0	56
25	35
7	127
13	991
28	1015
182	945
0	1
13	17
15	20
0	2
23	2
3	2
0	2
0	2
0	2
94	23
0	0
0	0
150	93
0	0
0	1
0	1
0	1
0	1
0	0
24	0
0	0
1	0
0	0
0	0
18	341
4118	364
0	1
0	0
0	0
1	8
2	0
0	0
73	66
0	0
0	0
0	0
27	23
3	0
0	0
0	0
18	573
63	599
1	986
10	1065
14	1061
2	831
21	35
6	4
71	16
0	565
20	33
9	2902
39	25526
10	2
0	5865
3	905
55	107
0	24175
0	24907
0	4450
0	4089
178	5670
2	423
17	24858
5	22
5	873
148	22777
4	8528
11	10
58	3112
7058	7936
0	614
10	5740
5	4009
0	5905
12	575
0	3310
11359	8144
199	8144
44	7811
8	5829
7	5136
10	3408
29	3416
70	0
133	30
0	2
138	783
88	37
169	820
0	6
8	2
1	150
13	92
3351	3446
0	150
78	3266
11	1092
10	47
3	41
0	0
679	0
29	9079
2	8843
0	8843
46	8843
1	7911
18	7911
0	9079
0	9090
1	5368
5	15
0	11
10	49
0	0
0	0
13	57
0	0
0	0
21	163
0	324
2	0
0	0
0	107
0	1
0	1
0	64
0	191
1	48
0	0
9	200
0	33
0	42
0	105
0	71
51	123
0	0
12	13
0	2872
1323	3988
0	2660
3	2631
0	2150
0	2184
1	1598
104	1960
2	590
0	1415
0	931
0	457
0	1516
119	1643
160	191
19	1497
0	1020
0	921
144	1211
0	205
36	9050
6	9866
6	9866
1	9869
25	9882
0	9896
44	4805
0	6920
8	7457
51	7476
13	7476
68	5742
0	0
2016	511
5	214
14	102
2	26
2	9
0	0
5	2
4	9
0	8
0	3
0	2
11	353
13	326
13	874
0	254
144	466
97	222
0	266
2	119
0	5123
210	5295
0	555
9	482
1	530
2	185
1411	196
0	196
256	708
37	1
19	566
49	1602
0	325
1	361
18	428
9	92
52	2481
0	1053
116	4089
4	2682
1	440
36	738
7	694
2	157
31	487
0	354
1	243
22	60
0	0
0	28
0	0
0	0
13	26
17	0
9222	7519
2	299
3	258
15	539
16	266
4	233
1	302
3	232
0	97
0	104
2	87
0	97
2	13
242	7383
4	4432
0	995
1	0
1	0
0	0
4	0
1	0
0	0
1	0
220	9
79	0
49	0
5244	764
209	778
18	156
75	0
39	1210
0	8521
37	8387
0	8520
61	8176
58	190
154	92
25	116
2	348
72	30
1	1049
3	2
0	2
101	143
0	39
0	0
1	0
0	0
3	9175
48	1888
79	13932
51	13467
11	8618
13	5007
14	13090
1	10614
13	4161
25	7075
3	0
64	11
51	75
40	26
0	96
2533	1275
162	1121
5	713
28	430
52	27
0	14
0	0
1	0
0	0
0	0
3	9
0	0
12	1560
0	1560
1	1135
0	227
5	0
42	16536
88	16059
3	655
0	4405
15	7342
55	6949
1	590
17	351
11	829
22	77
2	51
8	32
1	337
15	793
1	30
1	75
7	30
3	44
8	2
1	2
1	0
2	0
0	12
7	5
4	0
3	0
1	0
0	1
389	52205
308	44455
1	10726
34	4506
186	4384
220	1120
0	0
26	31
9	0
0	0
4	19
1	1
2	0
0	0
0	0
27	42
0	0
0	0
0	0
0	9
0	0
838	421
0	37
148	180
0	180
0	180
0	184
0	180
0	149
0	127
0	67
0	0
196	107
0	0
0	1
267	22
1	0
0	0
0	0
2	5
6	14
2	9
54	0
1655	1822
14	1697
0	986
655	361
0	257
0	361
0	312
99	0
149	83
1	83
0	58
0	0
0	0
1314	505
7	3
937	147
5	408
3	348
2	1
7	36
0	1358
0	1412
30	1434
4	0
0	666
0	722
3	1
5	49
1	0
0	0
19	6
463	81308
245	40709
137	73462
1219	81307
13	2051
2	0
26	67
0	2
3869	1400
14	1290
2	702
2	536
1	114
10	323
691	1355
0	1320
62	905
3	150
10	8
32	201
251	553
0	416
20	61
8	28
4	0
14	0
0	0
0	61
10	247
86	243
320	5723
18	455
1812	5384
7	55
6	682
0	720
26	566
38	280
38	1086
1	116
0	0
1	0
9	0
397	5936
0	26130
3233	50250
18	5796
0	43519
36	43001
7	42796
31	3
7	265
9	1862
16	1860
23	9657
8	712
2	3
0	26
0	40
6	72
162	42
256	122
26	91
101	462
0	455
0	282
0	1425
7	9
10	526
1279	4242
0	1337
4	880
1	1362
20	202
9	1750
7	330
0	0
10	189
3	69
7	134
0	331
0	65
23	199
0	10
86	259
0	155
6	109
93	132
2905	863
6	233
169	616
0	100
12	21
1281	460
8	460
0	1
5	0
53	71
0	8
0	5
3	62
0	2
1	50
6	28
0	3
0	0
39	35
0	0
25	71
3	97
0	108
0	7
1	92
1	0
0	1647
723	13437
0	8623
0	2858
0	3210
1	4538
4	1214
3	1958
12	2343
1	1921
0	6414
0	4214
0	1103
0	2980
0	2820
0	1915
1	3016
16	398
0	1544
0	1238
0	1239
0	925
0	458
1	97
0	1050
3	2512
0	1739
2	476
16	247
6	958
3	730
0	3784
0	519
1	331
6	346
1	789
930	7
0	0
8	24
0	5
193	780
0	766
7	346
1004	1477
1	96
8	266
4	1078
1	413
4	4025
132	4383
492	2042
11	172
11	621
1	619
2	106
0	208
101	43
61	174
6	308
47	191
5	19
8	17
46	4586
3156	5007
10	856
10	834
31	554
153	421
6	94
0	8
0	8
0	2
181	65
4	65
0	0
2	1
821	191
4	165
20	74
169	48
6	0
5	0
0	0
3	0
442	142
6	142
36	23
453	61
162	8667
256	8661
55	2103
12	790
9	4
29	4
21	11279
0	2031
2	13076
80	2963
0	12917
1	3006
0	11398
23	2045
35	1367
199	454
12	157
6	354
14	1658
0	1658
0	1195
0	1141
0	1260
3	733
25	873
51	784
24	254
476	160
4	353
1	162
0	164
16	8
1	197
3	417
1	310
0	478
0	136
0	293
0	129
0	190
0	94
6	72
0	45
4	105
0	44
2	31
0	21
0	191
0	75
0	104
7	3676
0	3288
0	3625
2	2772
0	1185
0	1071
2	1177
0	923
0	944
31	607
0	249
4	256
4	403
0	346
19	167
0	122
0	292
0	70
86	0
0	8785
2	9012
9	277
8	3112
7	773
3	755
2	960
56	269
36	125
55	44
0	5
0	1
9	81
0	60
23	37
0	0
15	0
3	3
2	1
2	0
646	1676
0	1676
93	1245
2	865
3	355
0	439
8	508
1217	3027
6	251
7	525
2	170
33	1819
16	15512
12	155
36	15891
0	120
10	501
57	331
0	0
1	391
209	784
15	728
0	592
26	64
32	280
11	199
5	0
0	0
2	0
0	13
0	16
0	3
0	15
0	12
0	0
0	0
0	0
0	51
0	1145
0	1111
2	25
0	0
1	0
0	0
9	12742
0	12708
2	18
5	53
65	9536
29	2975
12	949
3	261
0	7354
5	11
1	172
1	179
8	4950
0	51
0	3
6	0
909	341
1	55
7	314
7	28
0	0
3	0
9	0
0	0
0	0
4	0
0	0
51	56
4	0
1	7
0	0
0	0
0	0
0	0
0	0
0	0
1	21
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	0
0	0
0	0
0	0
0	9
0	0
0	0
0	0
0	0
0	5
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
356	0
5	0
0	0
1	1296
0	1294
0	1322
0	1295
2	20
1	301
0	193
2	566
0	470
2	192
0	361
2	199
0	0
0	0
1	0
0	58
41	4543
0	6303
278	10079
9	263
0	82
0	39
6	6189
2	6011
10	31
0	557
32	184
8	442
13	27
5	180
21	6305
547	3064
0	6137
0	1762
39	8495
0	834
2	8507
4	1701
1	0
3	0
1	0
9	0
1023	4025
24	2485
43	635
10	625
0	137
2	587
5	556
1	621
2	2
0	2
3	0
9	0
0	125
1	7
0	82
0	1
0	18
4	15
0	1
0	6
0	0
7	9
0	4
4	54
19	48
1	45
0	90
0	4
0	7
0	78
4	33
0	9
0	0
1	0
7	21
2	0
82	136
5264	808
12	808
2	6
32	101
0	1
0	6
25	14
1	46
18	10
0	41
4	58
22	14
0	4
294	1250
0	1356
7	963
11	1215
0	277
2	773
0	529
1	512
1	299
4	168
13	78
10	636
2	2744
0	2822
0	2775
18	709
17	401
0	85
1	43
24	134
0	279
1	0
7	1
187	65
54	49
7	31
1	1
0	0
2722	907
2	106
11	22
0	481
5	37
23	0
0	567
2	0
537	15275
268	15275
11	1416
23	3535
16	7
8	7
26	66
491	106
20	42
7	6
1	6
0	0
0	0
1	23
0	25
0	0
0	16
0	442
0	16
0	26
0	442
0	3
0	3
1	28
5	101
0	162
0	16
0	41
2	21
87	1132
3	14
510	45
11161	1255
1	388
0	570
5	303
50	660
3	0
7	365
0	415
0	1797
3	1457
0	1638
1	429
29	8
1	192
1	80
26	121
0	45
5	245
0	190
3	35
1	452
6	290
7	0
0	0
0	0
0	0
407	119
0	72
0	528
15	541
6	548
5	532
0	75
0	106
2	55
56	558
2	10
39	517
3	8
0	349
0	553
0	115
226	32
4	180
31	383
12	318
0	21
1747	488
12	488
299	93
0	24
0	39
0	30
4	0
4	0
0	0
0	88
11	88
0	21
0	7
3	2
0	2
11	3
18	9
23	9
354	11
18	11
17	27
2246	983
32	723
4	723
53	293
1	12
52	3805
10	495
46	3754
0	168
3	61
3	246
2	504
35	3749
3	273
4	8
2	13
12	728
8	37
0	25
9	49
0	19
23	1735
0	245
0	500
86	1
41	1570
1	130
13	75
1	1259
3	402
137	1672
11	257
70	68
575	324
1201	656
9	229
1	264
233	29
10	65
24	40
0	214
219	16
6	50
27	25
41	13
0	0
20	0
1	14
1563	2964
1	2328
32	1893
61	57
15	961
229	781
1304	195
0	0
37	2269
6	2519
205	2571
277	2671
139	920
176	758
81	423
0	32
131	52
0	36
0	214
0	1
24	22
0	515
19	10
3	1
3	0
1	5
0	1
2	36
43	173
728	618
1	493
0	354
0	127
2	28
429	95
1	74
19	50
110	67
5	63
2	60
43	64
7	6
0	4
0	214
31	191
0	209
0	91
16	3
1	3
1	1
13	4
0	4
2	0
116	71
0	19
0	3
17	58
0	8
0	0
34	93
8	84
17	92
33	2
0	214
9	0
0	18
4	14
2	21
0	6
0	5
0	3
11	11
3	9941
97	8502
0	9932
26	5201
0	3826
32	989
116	1900
0	548
0	2347
31	138
3	551
59	1528
5	610
0	583
8	286
470	4145
20	880
5	876
9	1895
1	2338
21	1699
6	1682
16	363
4671	10159
0	6844
172	7129
16	2983
0	0
0	0
0	0
6	20
0	0
4	20
0	0
0	0
6	29
33	24
0	0
0	22
0	12
2	0
0	162
1885	2253
1	503
0	1588
190	7052
179	6496
12	28
44	6088
10	5918
38	4522
24	321
146	388
302	1563
0	0
0	10
0	10
5	0
15	0
637	4398
4	2449
52	3271
129	189
86	2
10	0
1	0
48	1
0	1
0	0
0	8
329	8
0	8
0	0
3	1937
2	1739
8	3414
1	3764
2	1610
5	178
1	236
0	0
3	0
4110	1054
0	287
36	797
96	762
2746	14288
107	2292
94	7542
181	1597
3	1220
1	181
2	1357
18	170
19	438
29	90
87	1031
20	2295
87	4526
6	153
5	47
34	2709
0	6
74	41
855	6228
35	3161
19	6064
2	4852
21	917
3	240
0	149
4	874
10	168
108	264
40	223
0	158
20	113
2108	265
110	48
10	155
91	41
1	58
0	49
24	29
96	7
170	0
504	1329
1	1230
2	567
11	207
35	296
5	0
0	719
3	716
0	515
1	574
4	492
201	53
35	8884
38	10722
510	9743
27	7492
0	6051
1	2402
6	1366
3	1770
20	1858
7	14
0	0
3	0
18	3263
24	207
501	4431
13	22
1	124
8	1888
4	1858
45	1284
13	27
0	1731
8	6317
1	2382
0	1938
2	1388
28	8
0	1399
1	1877
0	1558
0	8396
0	1283
0	8400
25	8404
0	1400
0	8402
0	939
0	8411
0	1870
0	8409
39	0
4	172
1	106
0	116
0	0
0	41
4	23
0	5
0	6
0	0
0	0
2810	96
3	63
51	0
0	0
12	0
0	16
0	16
0	7
0	16
0	16
0	12
1	4
6	194
0	195
0	13
0	29
0	109
0	0
34	226
5	91
16	49
0	0
1	0
1	0
0	72
28	72
18	21
0	1
0	5
87	0
1036	0
0	0
0	0
0	0
0	13
0	13
2	14
28	79
0	0
0	2
0	6
0	6
0	0
65	52
7	24
4	23
3	17
0	3
1	0
0	0
0	2
0	2
28526	9048
161	9043
2143	0
3	0
1016	0
41	102
6	102
4521	19262
128	17523
0	17001
0	3
335	13413
0	5230
0	5224
0	5230
48	215
2	314
36	168
0	52
20	945
0	913
1	1088
0	1141
0	1090
0	438
2	368
2	36
1	0
3	2649
6	2424
0	435
5	34
0	130
6	109
34	17
1	0
45	14188
754	13032
1	2144
74	833
9	1810
8	3169
82	2659
15	826
399	880
3	880
4	151
0	39
7	255
10	1
9	11036
0	12417
90	12664
39	10966
0	10215
3	884
10	815
5	0
59	2201
0	998
54	476
17	258
5	0
33	13
0	0
3	0
3	0
0	0
9	3
1271	2997
7	2964
27	305
0	1979
3	1736
4	1898
12	1207
1	238
1	294
3	221
0	157
1	80
2	76
8	0
14	0
0	1
1	2
0	2
0	5
36	18
0	210
0	0
0	295
19	25
25	809
189	29
48	59
0	645
9	117
0	712
5	339
0	11
0	293
2	128
0	66
0	1
20	1407
0	145
0	1262
0	1165
1	1086
0	261
5	785
0	0
4	17733
1	18162
12	18115
0	17146
0	18769
1119	18048
328	17697
1	12828
44	2971
0	1568
1	441
11	113
48	77
7	4505
10	5199
434	2689
34	325
32	3985
72	609
6	40
89	321
1	397
0	310
393	1458
16	271
0	213
0	263
8	75
0	0
9	278
0	15
3	69
23	443
542	798
0	10
3	101
7	143
0	2
0	46
5	12
0	18
0	6
0	2
0	49
0	33
0	22
1	33
0	0
0	0
0	0
37	24
0	0
0	0
0	20
0	0
0	0
0	0
0	0
0	20
0	0
0	4
1	5
5	426
0	363
0	458
2	453
0	176
0	138
0	234
46	424
10	15
22	423
52	176
47	190
0	27
6	10379
160	10397
2563	4024
40	2833
1	2621
9	15
7	0
16	0
111	6
3	2
0	2
0	0
4	15
8	16
0	3207
8	3106
0	312
0	3237
2	0
27	29
73	29
0	0
248	1789
4	948
4	1789
130	2584
6	2586
17	2267
1	698
58	3482
16	1651
0	3482
0	214
0	622
414	729
4	725
16	573
0	114
2	1
0	0
1	0
0	0
0	0
0	0
4	8
0	8
0	7
293	4247
245	4247
0	156
6	586
34	1428
513	1064
3	107
0	0
6	0
11	8012
10	8012
5	2158
5	540
21	114
4	0
1	0
0	0
119	52
0	3
727	20
0	13
13	16
23	42
0	1022
1547	8673
1	8730
0	5257
49	9038
0	9081
0	5716
0	5111
0	1924
26	1033
5	1956
2	189
399	2138
36	2137
0	103
10	269
440	266
0	59
0	148
1	99
0	1
83	27
161	86
27	16
3	70
4	49
0	49
0	5
0	0
0	1545
0	2056
0	1120
1	398
13	1166
1	1109
6	281
1	154
13	60
11	173
0	91
24	12
33	30
0	0
3	0
122	994
8	651
92	347
34	54
0	9
0	2
0	0
714	16551
13	751
6	16432
94	7193
22	13776
9	3352
0	3352
0	1767
3	97
41	538
37	5
611	9531
62	515
18	9160
385	1463
0	321
11	416
10	651
0	708
14	598
5	411
20	186
7	1052
0	566
3	1008
3	1010
1	961
1	295
15	944
13	57
5	498
0	535
4	236
1	319
0	325
0	311
10	30
41	98
0	126
3	30
13	1074
67	942
9	994
2	753
27	270
1	111
39	235
18	27
12	8
777	0
54	122
0	3
2	0
0	0
0	5
1	209
4463	1359
11	1338
0	54
772	1741
4	1663
1	1658
6	825
7	380
39	896
2	575
1322	1244
0	1310
524	1030
0	531
30	389
3	188
10	73
13	221
7	48
0	0
4	0
0	55
4	65
0	24
124	45
1	8
30	0
411	167
7	104
0	111
1	75
8	36
50	15
0	0
7	156
4	81
0	3
1	153
0	12
1	79
0	89
0	9
0	7
4	2179
6	2264
58	2178
190	2330
23	266
0	222
1	117
2	16
0	32
3	32
3	16
0	0
2	5024
16952	4780
16	845
34	2367
3	3861
25	642
85	390
0	1898
3	2148
6	1824
1	1897
3088	3216
1	458
0	2147
1	332
0	275
0	73
0	183
0	1030
0	176
0	176
0	0
0	0
4	0
0	355
25	271
9	7952
17	645
0	881
1	352
1104	1145
0	6481
15	621
0	5740
1	7121
6	4141
0	724
0	511
29	596
45	870
0	1232
61	436
14	387
10	35
8	252
31	318
0	1
7790	8473
1	913
0	8473
4	110
0	0
0	146
0	146
0	44
0	8
0	0
0	0
0	0
0	0
0	0
2	8
0	8
1	0
4	52
634	1284
8	1229
5	55
26	58
161	111
23	0
22	3207
0	1535
45	5463
0	2061
0	1381
29	4155
193	3866
0	3427
0	484
0	507
5	353
0	2550
0	766
25	240
0	195
0	195
62	35
73	45
34	44
3	47
206	102
130	35
21	0
48	31
7	28
0	281
0	291
0	45
16	25
0	50
0	48
0	52
0	51
0	62
19	71
29	50
2719	2996
16	1555
0	1866
35	2071
31	1016
9	31
1	84
0	32
4	84
0	12
0	29
1	44
0	53
1	53
0	22
4	4
0	71
0	3026
690	3231
2	214
54	5082
24	22
399	4960
31	160
38	343
14	1077
9	1281
128	0
3	4461
1	5155
9	4047
147	495
10	3848
113	222
23	1516
96	1700
31	16
2	6530
83	6737
0	6847
0	5119
30	929
6	257
0	124
0	56
10	56
50	69
0	1227
0	5951
2	656
0	775
12	5314
1	1002
1	1915
212	187
0	1881
5	1435
6	1326
1	3161
13	5340
0	182
4	726
1	5727
0	1368
0	1380
29	990
49	5725
461	5157
5	776
111	4736
0	135
0	281
0	11
73	101
0	165
829	195
2	0
170	79
25	17070
4	46871
7	43958
431	37628
11	40917
25	33552
14	10474
92	6960
12	0
13	0
0	0
191	414
0	414
2	26
0	23
0	15
0	31
0	37
2	0
0	0
1	0
5	300
1596	585
38	171
69	248
144	54
0	6
0	0
0	0
16	3
1	6
0	1606
0	161
8	1602
15	861
143	372
1	0
0	0
7	32
0	23
0	136
12	24
0	24
152	199
5	202
15	385
0	91
0	47
2	34
9	354
4	133
1	360
8	364
2	21
2	60
0	45
4	59
28	9
21	23
0	0
0	0
0	0
5	4
0	1
4	2
101	55
28	32
38	1776
0	1660
0	1914
0	994
0	14
0	1465
8	1200
19	6
51	126
5	0
1650	3207
57	2946
56	1245
0	1383
16	1089
0	1405
0	1259
5	1212
0	1239
0	1260
2	1238
3	1111
0	345
0	303
0	248
11	206
0	161
1	56
72	4
3	1
0	4
0	4
0	4
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	8
0	8
0	8
0	8
0	8
0	1
0	0
0	0
1	20
12	72
0	43
3	3791
10	602
0	26
4	232
8	1085
0	1506
0	969
19	578
111	154
39	3583
0	427
1	284
3	322
0	170
1	236
0	203
0	338
0	522
0	298
81	174
42	247
0	313
0	443
0	2760
5	302
11	8
17	0
28	41
0	1420
3	2639
12	750
22	3273
0	7600
9	3048
165	7676
74	3748
94	1225
0	0
1	19
0	79
0	2427
0	127
3	2304
0	1891
3	189
4	2374
8	183
6	1190
4	2260
4	74
0	1709
30	11
4	156
6	61
5	12
0	149
14	105
0	353
0	0
24	0
0	2
0	0
0	0
0	0
0	0
13	0
0	6885
1	482
6	8354
1	5569
4	122
14	6140
0	2655
0	8336
1	498
27	58
0	251
79	116
1	662
2	3648
5	634
18	3262
70	3133
16	60
8	299
14	867
6	147
33	873
3	203
15	0
1121	1351
1	810
0	388
110	869
51	38
384	16
0	18
2019	972
4	579
5	433
0	331
1	3
5	132
916	244
8	115
2	1724
7005	2016
6	1716
77	266
2	0
12	123
0	123
0	8
0	0
0	0
2568	392
46	392
123	0
51	3050
460	4431
5	601
7	944
19	1384
0	214
0	0
0	12
0	211
0	2
0	3
19	8863
18	8407
9	6203
181	7519
0	690
0	0
54	0
0	3862
0	3868
0	3550
0	3866
1	262
0	919
0	894
0	1832
0	858
86	3199
79	2914
10	5
16	33
2	371
0	428
0	478
52	551
17	26
89	463
175	408
0	74
0	142
5	220
127	224
13	166
0	1086
20	1903
27	1904
10	474
4	1685
2	65
28	31
2	23
0	23
3	7
0	1
0	8
0	8
0	3
2	0
382	0
6123	973
1	937
4	9
42	0
42	3744
307	3745
8	30
11	30
1	41
0	473
0	470
3	455
0	384
0	165
13	50
0	47
1	56
3	0
346	1667
13	1665
57	1653
35	0
2	9
0	9
0	25
1	9
1	25
0	0
0	0
0	0
510	724
