UniqueCount	AmbigCount
5	37
0	31
0	76
0	98
0	144
6	30
0	8
0	8
0	22
1	0
5	9
0	21
0	21
0	20
0	21
0	20
2	15
3	12
386	4344
0	4255
38	3822
0	4037
0	3947
9	3585
1	3571
5	3585
0	572
3	282
60	794
30	8692
0	8610
88	2251
68	808
139	75
32	46
0	22
0	2508
7	857
5	1986
2	2280
0	2028
0	2397
0	2174
0	2284
0	2410
0	2321
71	212
1	644
1	226
0	55
5	415
1	88
0	121
5	533
10	359
26	229
39	60
14	34
6	14
381	2548
8	6
454	231
52	7
0	87
113	871
86	240
3	827
0	5767
0	5740
22	5280
23	3141
14	103
4	1222
1	829
0	558
39	1270
12	598
8	457
12	873
59	746
26	483
26	446
26	139
0	0
68	28812
6	25799
89	29579
167	4581
22	8656
34	3563
23	5171
7	2902
2	46
3	445
29	0
10	16
0	16
15	7
0	4
1	168
0	150
0	31
0	73
0	29
0	0
6	26
0	6
0	6
0	9
41	85
0	21
1	19
23	84
29	1
14	24
0	19
0	7
0	6
0	11
0	20
0	9
0	1
0	13
0	15
0	7
1	0
0	19
0	4
0	1
2	85
0	58
0	7
0	3
0	15
0	0
2	0
43	1475
2	126
2	5
0	52
1	52
1	40
0	1359
3	80
0	1344
0	169
0	279
0	195
0	279
0	202
3	315
3	308
0	243
1	128
3	92
0	214
2	47
0	1213
5	274
10	1037
7	774
5	91
59	102
108	1
43	1
15	401
15	409
27	649
0	626
0	329
338	565
0	100
0	298
1	349
21	437
73	297
0	140
0	541
6	2
9	1
1	0
3667	81
8	1
1	68
15	13
4	195
7	177
2	192
0	32
143	85
17	43
85	139
0	142
72	46
4	27
1	18
4	0
146	5
0	4
41	5
1	5105
0	915
0	6809
5	2675
17	78
2	3911
103	2354
530	3780
14	1127
25	2245
0	1297
0	1191
5	151
18	56
9	7
0	22
10	60
2	1
0	65
0	65
0	65
1	71
3	52
5	29
0	22
10	0
3	0
15	1631
0	1321
0	762
3	227
5	125
20	22
14	43
12	124
1	493
13	162
1	8
1	85
2	0
16	0
5	300
0	53
202	366
12	154
114	318
3	138
0	611
5	796
49	913
8	797
2	667
0	1930
0	1345
31	693
0	758
469	630
512	1792
0	1853
0	69
8	716
14	0
18	393
45	28
36	0
0	291
0	310
0	2291
1	2241
0	2366
0	2267
0	418
0	2341
0	389
0	53
1	42
0	123
1	2267
7	45
10	2209
0	85
0	122
0	44
0	44
2	4
7	7
4	10
0	2
0	0
0	2
242	8
0	0
9	0
0	0
1	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
1	1
0	0
0	0
3	1
2	32
0	0
1	54
0	32
32	57
0	33
1	0
0	35
0	13
3	5
0	0
0	0
4	14
10	0
117	785
2	785
8	758
0	168
6	57
0	95
28	495
19	0
41	584
5	681
25	139
7	344
1	17
0	87
7	53
0	0
28	0
327	2199
0	2199
199	1306
70	1306
486	151
12	638
0	375
1	177
3	90
2	621
0	410
9	180
0	341
0	318
0	94
0	318
0	322
0	79
0	83
0	84
0	85
0	331
7	70
4	0
0	93
0	24
6	0
3	0
0	116
0	1099
958	1622
8	40
9	1110
29	1009
17	220
1	307
0	124
12	70
0	3
14	55
0	15
0	15
42	20
1	6
1	20
2891	917
25	896
18	184
7	1
97	7
769	1741
4	100
2	376
30	349
8	146
5	151
2	910
5	92
1	212
6	94
7	242
0	13
5	620
1	627
11	601
15	605
1	611
13	615
0	613
0	606
0	49
17	26
5	117
33	2121
54	2164
395	2025
11	8
78	40
34	39
0	0
0	0
2	0
1	2
0	2
0	0
105	59
7	56
78	56
102	106
0	0
3	3
0	3
0	3
0	0
0	3
9	0
0	0
0	0
0	0
0	0
119	607
1700	620
0	0
0	0
0	0
0	5
0	0
0	0
48	54
0	0
0	0
0	0
13	19
2	0
0	0
0	0
18	571
22	604
6	1267
7	1380
13	1395
3	1108
35	69
7	11
74	35
0	651
6	39
3	270
1	3523
0	0
2	1019
3	39
34	8
0	3642
0	3603
0	794
0	917
210	1010
0	141
2	3496
5	5
1	102
5	3263
1	1399
14	5
50	438
38	96
0	7
1	72
0	50
0	75
0	4
8	10547
14784	23020
407	23022
31	22718
24	17616
7	15754
13	10724
29	10701
126	0
122	21
0	4
110	1177
74	28
149	1192
0	6
0	3
0	158
23	152
3450	5176
0	132
101	5009
39	1719
32	54
11	44
1	0
803	0
7	4607
23	4523
4	4521
77	4523
0	3995
4	3995
0	4607
0	4621
0	2915
2	11
0	14
5	32
0	2
0	0
73	43
0	1
0	1
52	198
0	740
0	1
2	2
0	58
0	0
0	0
4	234
0	647
3	146
0	0
1	635
15	44
8	108
8	246
1	380
6	110
0	0
19	3
0	229
107	312
0	211
0	214
0	183
0	198
0	135
4	165
0	45
0	141
0	77
0	40
0	118
12	114
29	24
2	141
0	97
0	73
2	84
0	19
17	622
0	664
0	664
0	667
1	664
0	669
4	340
0	473
1	512
2	512
0	512
23	396
0	0
3054	595
17	317
26	144
8	57
1	19
2	0
11	2
12	32
0	31
0	15
0	5
8	349
13	323
13	1060
0	316
185	647
107	328
2	391
1	139
0	3487
135	3640
0	348
2	337
3	332
0	125
2404	314
0	314
237	563
16	1
29	441
20	1625
0	261
11	270
26	328
3	75
66	3153
0	1433
188	5601
11	3937
2	754
57	1098
2	935
0	206
31	713
9	541
10	361
25	45
0	0
0	28
0	0
0	0
7	12
31	0
178	627
5	656
9	561
33	1140
17	494
2	568
2	604
5	463
6	195
2	220
1	186
1	210
11	21
0	171
0	115
0	35
4	0
2	0
0	0
0	0
0	0
0	0
1	0
25	10
25	0
10	0
5220	753
127	762
5	162
28	0
10	260
0	2240
14	2210
0	2242
8	2195
8	30
33	14
18	38
1	123
42	8
50	617
165	323
0	142
116	149
0	85
0	5
0	9
0	0
1	8289
71	2021
32	12460
36	12485
9	8227
63	4412
3	11914
1	9613
13	3841
27	6507
2	0
82	6
52	110
50	36
0	225
7841	4113
312	3716
18	2172
40	1161
50	19
1	57
1	0
8	1
0	1
0	0
4	7
0	0
0	59
1	59
0	42
0	4
1	0
9	5496
4	5126
0	235
2	1594
3	2105
28	2267
0	158
9	129
1	265
4	31
2	24
3	19
0	135
20	500
0	12
3	31
4	11
3	36
1	1
0	1
2	0
6	0
5	9
5	8
1	0
1	0
4	1
0	0
2017	294949
1023	248829
17	64265
224	26896
573	26527
546	6733
10	0
105	20
26	0
0	0
2	10
0	1
0	0
0	1
0	2
34	49
0	2
0	1
0	1
2	4
0	0
99	179
0	2
12	13
0	13
0	13
1	23
0	13
0	10
0	9
0	4
0	0
1035	129
11	2
1	28
597	13
4	0
6	1
0	0
3	5
6	16
0	11
4	0
3393	3052
13	2862
0	1916
763	523
0	360
0	523
0	439
5	0
30	72
1	72
0	56
0	0
4	0
1309	566
17	5
743	161
19	888
15	791
6	1
8	63
0	1271
0	1308
34	1339
13	0
0	634
0	671
3	6
4	37
2	0
1	0
222	4
41	12457
42	5881
310	11469
219	12457
6	342
1	0
20	32
0	2
1476	1073
7	1019
2	620
3	493
0	60
25	428
611	1552
0	1477
36	1258
2	173
24	4
26	219
278	625
0	513
15	68
10	27
20	0
6	0
0	0
0	45
6	61
19	51
248	4700
41	401
1185	4409
0	45
4	556
0	559
18	422
11	238
17	941
0	110
1	0
15	0
1	0
742	1552
0	1834
216	3472
26	1496
0	3028
3	3013
0	3006
11	0
0	32
0	126
1	126
1	589
3	50
3	3
0	9
0	58
2	10
18	30
41	61
3	49
14	107
0	100
0	22
0	4077
13	23
11	1448
3078	11965
0	3831
6	2559
33	4071
14	625
17	4767
20	980
3	1
14	183
7	64
3	385
2	244
0	15
80	592
1	16
115	398
4	267
5	311
19	20
5050	1665
18	539
288	1352
0	192
20	48
893	392
9	392
1	3
1	0
87	166
0	9
1	11
0	157
0	0
2	117
6	40
0	1
0	0
30	50
0	0
9	10
1	6
0	7
0	0
0	6
1	0
0	2061
221	16294
0	11163
0	3507
0	3821
5	5551
5	1357
6	2285
18	2763
7	2226
0	9333
0	4329
0	1418
0	3652
1	3468
0	2371
0	4380
18	512
0	1898
0	1525
0	1509
0	1160
1	569
0	109
0	1461
0	2871
4	1873
0	558
2	155
0	1676
2	434
1	4081
0	481
0	106
2	130
0	363
213	14
0	0
80	23
1	15
100	220
0	215
13	883
3241	4830
1	220
26	1048
7	3855
10	1349
9	6152
217	6633
235	2745
5	225
13	943
1	951
3	239
1	141
69	41
31	271
5	428
58	350
4	19
4	13
30	4821
2562	5217
11	958
19	887
14	674
53	398
5	70
3	7
1	7
0	0
13	4
0	4
1	0
2	2
1538	352
4	247
8	125
102	88
8	0
0	0
0	0
4	0
71	21
2	21
41	20
25	53
23	798
23	783
5	229
1	93
0	0
0	0
1	1252
0	284
0	1787
25	389
0	1734
1	360
0	1264
3	319
30	204
157	330
10	118
1	252
13	6606
0	6606
0	4749
0	4574
0	5227
8	3148
163	3641
117	3236
114	987
1206	133
16	1246
6	570
1	566
96	21
1	740
11	1540
4	1078
0	1717
0	528
0	1004
0	513
0	725
0	313
22	228
5	35
3	45
0	34
0	20
0	13
0	190
0	49
2	43
1	3164
0	2965
0	3121
4	2408
0	1026
0	879
4	1034
0	765
0	768
18	515
0	194
5	196
0	297
0	250
12	122
0	77
0	139
0	45
51	0
0	2735
1	2801
11	97
3	994
6	246
4	241
8	297
51	104
51	71
68	55
0	4
0	4
2	43
0	37
5	20
0	0
72	0
3	1
1	1
1	0
1363	4090
0	4090
64	2949
2	7165
17	2692
9	3555
34	4213
9934	23103
36	2112
59	4283
7	1517
96	12657
0	10104
18	105
25	10400
0	59
12	351
6	234
0	0
10	650
265	1127
14	1050
0	845
20	150
19	343
10	263
5	0
0	0
0	0
0	442
22	448
0	219
0	328
1	308
3	0
1	2
0	0
0	54
0	1339
3	1316
2	50
0	0
1	0
0	0
3	3980
0	3983
2	8
5	14
4	3224
10	985
11	332
5	75
0	2274
2	5
1	72
1	72
2	1358
2	20
0	5
6	0
1157	511
16	55
0	476
83	20
6	0
3	0
18	0
0	0
0	0
3	3
0	3
36	35
4	0
0	1
0	0
3	15
0	16
0	0
28	41
0	0
0	19
14	1
118	77
0	0
0	85
0	85
0	0
0	1
0	49
0	49
0	1
4	40
1	5
0	51
0	48
0	0
0	0
0	5
0	0
0	0
0	0
0	48
0	4
3	48
0	4
0	2
13	1
2	1
1	47
0	1
0	0
23	92
0	92
0	83
1	0
2	63
0	0
2	11
0	2
0	0
0	0
0	2
0	2
615	0
0	0
0	0
3	1777
0	1777
0	1741
0	1770
0	36
1	544
0	388
0	989
0	859
0	359
0	672
0	352
0	0
2	0
0	0
0	14
5	346
0	2240
15	1908
5	250
1	15
0	10
3	2212
0	2138
11	11
0	60
5	40
1	59
8	4
0	21
3	476
91	535
0	456
0	207
1	1282
0	102
0	1285
1	207
0	0
0	0
15	0
3	0
153	299
1	202
4	1125
6	1090
0	193
2	1074
2	1016
0	1119
1	2
5	2
3	0
50	0
0	99
0	7
0	68
0	2
0	22
0	20
0	6
0	7
5	1
7	24
0	11
5	41
4	35
3	43
0	67
1	2
4	7
0	65
6	17
1	6
0	8
0	6
7	34
2	0
57	89
3106	753
16	753
2	2
19	76
0	2
0	5
5	2
0	9
7	11
1	6
0	11
3	3
0	2
189	2112
0	2249
13	1679
14	2038
5	405
0	1208
2	820
0	818
2	503
7	303
4	143
35	468
5	1924
0	2000
0	1995
21	499
23	336
0	82
7	51
14	103
0	165
2	0
17	1
1635	40
56	39
6	33
2	0
0	0
3411	1170
15	118
8	13
0	644
0	46
16	4
0	767
1	0
140	4856
89	4856
12	412
30	1183
22	5
15	5
43	20
123	59
4	9
1	0
7	4
8	2
0	2
0	107
0	113
0	8
0	74
0	2222
0	64
0	103
8	2214
0	63
0	11
3	117
10	330
1	929
11	102
10	254
19	121
88	2532
12	36
440	21
8228	968
0	182
0	276
1	160
57	677
0	0
10	308
0	355
0	1552
5	1225
0	1402
1	367
60	14
1	135
2	53
17	89
1	43
8	213
0	174
10	31
0	389
6	265
7	0
0	0
0	0
0	0
151	75
0	28
0	345
14	356
27	360
9	353
0	49
0	68
0	32
30	152
8	5
9	159
3	14
1	105
0	164
0	59
13	0
0	8
4	65
3	69
0	6
134	32
0	32
2472	695
3	168
0	287
2	240
24	0
20	0
0	15
4	830
133	816
0	221
3	66
8	35
0	49
15	3
24	4
48	4
252	18
6	18
4	12
1769	947
9	706
5	706
49	279
4	11
61	10721
25	1419
176	10689
0	409
4	85
3	563
0	1383
115	10679
3	753
12	24
1	14
12	1921
0	34
0	40
10	18
0	7
16	4001
0	599
0	1456
102	9
21	3560
1	285
4	214
0	3014
1	1169
166	3746
8	631
31	160
158	101
207	176
5	45
0	57
63	17
5	18
5	9
0	134
313	17
2	23
4	3
6	5
0	0
0	0
18	11
1317	2115
0	1450
24	1183
29	25
11	752
187	635
1319	147
1	0
22	1527
4	1661
150	1689
138	1763
113	519
129	404
76	250
0	53
1414	443
0	54
0	134
0	1
111	43
10	862
77	37
22	0
17	1
1	6
0	1
6	54
25	86
319	267
0	225
0	153
1	49
0	10
517	35
7	30
11	30
120	29
2	41
0	27
20	26
6	4
1	2
0	134
18	610
0	670
5	674
164	26
0	30
0	0
21	0
9	7
0	0
11	19
0	5
0	3
2	8
0	11
0	0
18	37
3	32
5	36
17	0
0	134
16	0
10	1477
52	1126
28	1803
3	504
28	474
2	195
8	4
0	3065
8	2617
0	3076
4	1598
0	1223
6	249
60	646
0	167
0	770
5	42
0	214
22	491
1	186
0	188
6	108
494	5050
26	967
5	966
8	2374
0	2930
11	2175
2	2158
10	429
64	104
0	86
11	120
0	16
22	3
0	0
2	3
5	45
1	2
5	43
57	0
0	0
7	30
9	5
0	0
0	3
0	1
0	0
1	612
10506	11858
0	2601
1	8647
30	1648
48	1510
5	10
1	1485
1	1459
3	1072
13	84
40	66
59	367
8	0
51	354
2	354
0	0
0	0
17	72
0	39
0	65
3	4
5	4
0	0
5	0
190	1
0	0
0	0
0	1
0	1
0	0
0	0
14	1153
4	1315
7	2553
1	2855
2	1275
14	127
16	190
0	0
5	0
1432	306
0	76
2	202
68	1092
2619	17084
95	3409
180	11152
255	2491
8	1828
5	277
3	1906
20	238
11	452
42	120
45	1145
16	2124
2	3710
7	142
5	35
4	1957
0	5
54	43
648	9440
54	3618
42	9185
2	8154
46	1750
14	516
5	382
3	1716
17	420
7	527
24	374
0	199
5	137
5352	524
25	74
19	402
87	39
0	51
0	45
11	24
79	6
108	0
793	2501
2	2331
2	1067
13	339
20	615
12	0
1	893
3	882
0	617
0	721
0	490
189	49
14	10794
52	13361
44	11866
24	9724
0	7778
0	2977
0	1802
3	2311
38	2351
2	11
0	0
1	0
55	1865
32	173
417	3166
43	10
8	102
16	1969
0	1930
83	1467
20	13
0	1830
4	4217
0	2115
0	1603
0	1023
78	15
0	1047
0	1316
0	1155
0	5783
0	952
0	5784
15	5789
0	1046
0	5783
0	680
0	5792
0	1313
0	5784
10	0
12	966
13	735
3	512
1	18
2	314
15	215
14	53
10	81
0	0
0	0
1911	72
6	36
19	0
1	0
17	1
4	359
0	396
7	249
0	397
0	384
0	258
4	10
0	30
0	36
0	3
0	5
0	16
0	0
2	35
1	16
29	40
0	16
0	0
0	0
0	32
100	35
11	31
0	3
0	0
37	0
241	0
0	0
0	0
0	0
0	4
0	4
1	4
21	67
0	0
0	0
0	2
0	2
0	0
16	26
5	6
0	5
0	0
0	0
0	0
0	2
0	2
5	0
3260	918
11	913
2735	0
0	0
127	0
173	439
12	439
474	2131
30	2086
2	1897
0	0
476	2642
1	22078
0	22050
0	22078
29	815
1	1240
25	606
0	0
0	91
0	90
0	137
0	142
0	137
0	44
2	37
2	5
0	0
1	220
1	209
0	20
1	2
0	7
1	6
4	1
0	0
46	15880
1187	14589
1	2530
122	920
6	2012
9	3516
56	2809
31	977
457	1056
45	1056
25	240
0	45
8	390
18	6
6	6083
0	6827
1	6902
76	6259
0	5886
2	523
8	393
6	1
23	1224
0	670
28	292
1	147
4	4
247	3
1	0
1	0
3	0
0	0
12	0
2328	5893
0	5862
18	618
0	4042
1	3499
1	3842
7	2303
5	475
1	616
0	420
1	213
4	103
0	92
10	0
70	0
0	2
0	0
0	0
0	0
31	6
0	62
0	0
2	237
12	20
18	666
228	29
40	69
2	584
9	85
0	617
2	268
0	9
0	244
2	112
0	40
0	1
10	645
0	72
1	556
0	538
0	484
1	97
1	338
3	0
0	2056
0	2101
0	2145
0	2074
0	2228
55	2117
22	2095
0	1563
19	406
0	225
0	62
6	26
5	21
3	4838
6	5678
411	2793
7	306
38	4517
30	711
4	59
47	330
1	461
1	375
319	1678
11	341
1	276
0	334
3	76
2	0
28	2131
0	81
9	498
66	3261
3069	5168
0	41
1	577
14	922
2	7
14	216
19	82
1	28
7	20
7	15
2	125
0	61
6	107
3	42
0	1
0	1
0	2
12	11
0	0
1	1
0	3
0	0
45	31
9	20
0	12
0	3
0	0
3	12
3	13
4	1159
2	1029
1	1233
2	1224
0	376
0	347
0	661
120	1185
11	33
24	1163
73	354
98	354
0	102
0	13880
182	13893
254	3769
15	2514
1	2680
14	20
11	0
15	0
52	9
4	1
0	1
0	0
1	28
4	7
0	3564
4	3474
0	268
0	3583
10	0
3	9
16	9
0	0
1	0
0	0
0	0
0	1
0	1
0	1
0	0
0	1
0	1
0	1
0	183
0	580
257	695
8	704
16	521
0	94
2	4
0	0
0	0
0	0
0	2
0	2
7	2
0	2
0	2
1017	11527
360	11527
1	351
16	1582
38	4139
698	2683
3	45
1	0
2	0
6	3184
1	3184
8	776
3	168
8	41
8	0
0	0
1	0
163	24
3	9
1111	41
0	33
35	16
37	51
0	2062
924	15916
0	16064
5	9700
56	16591
0	16639
3	10911
1	9621
0	3650
41	1978
5	3469
2	329
167	766
14	766
0	40
3	138
338	137
0	45
0	62
1	38
0	0
69	43
568	308
61	67
3	244
8	162
0	159
3	10
1	0
1	1295
0	1773
0	962
2	338
20	1016
1	940
23	220
1	138
8	45
7	170
0	72
16	33
2429	86
17	61
43	0
474	3919
26	2483
187	1447
23	29
1	1
0	0
0	0
2386	69058
10	3380
47	68502
443	30175
137	57019
7	5413
0	5413
0	3631
4	124
169	758
30	23
175	3354
38	203
22	3219
773	3167
0	799
12	1026
11	1467
1	1744
45	1577
7	947
33	456
0	2244
0	1232
1	2928
2	3436
10	3213
7	739
21	3070
17	127
6	1713
0	1874
1	749
1	1177
0	1185
0	847
9	156
54	195
0	509
3	107
7	2197
24	1666
7	2104
0	1379
19	422
14	335
57	497
10	100
5	19
1568	0
44	164
0	3
1	0
0	0
1	10
8	310
6275	2053
29	2015
0	99
660	4161
3	3903
1	3855
15	2022
6	902
52	2149
0	1425
2736	3025
0	3235
1858	2634
0	1518
61	1021
2	675
17	144
62	404
8	85
0	0
15	1
2	245
110	338
0	16
55	113
0	6
314	0
237	122
14	78
0	80
4	56
1	27
24	22
7	0
7	204
0	119
0	7
5	197
0	5
0	125
0	129
0	11
0	24
2	683
13	717
10	643
97	744
12	125
0	74
7	61
5	10
3	44
5	37
5	8
0	0
2	758
2132	753
16	124
22	345
32	641
8	85
45	120
1	798
3	878
0	770
0	796
866	1201
2	168
0	875
0	117
0	120
0	41
0	81
3	300
14	347
1	347
1	0
0	0
1	0
0	440
14	357
10	11630
5	446
1	926
5	323
433	868
0	8714
12	616
0	7600
0	10440
3	5219
0	589
0	423
6	616
54	1176
0	1743
62	422
34	545
5	45
15	366
34	558
8	0
8954	8170
0	848
0	8170
1	119
1	0
2	1639
0	1638
0	705
4	135
0	1
0	0
15	0
1	0
0	0
1	3
0	3
1	0
1	30
711	1730
4	1637
4	93
39	40
171	78
18	0
14	2076
1	1701
25	4289
0	1609
0	996
6	3366
196	3250
0	2480
18	609
1	644
39	298
0	1640
0	456
10	114
0	92
1	96
69	34
57	33
24	47
15	38
196	65
137	27
9	0
31	24
21	284
1	570
0	554
0	253
7	207
1	242
1	278
0	295
0	285
0	294
6	105
26	50
1894	4209
36	2270
1	2449
17	2850
18	1690
4	46
6	602
0	225
16	577
1	99
2	242
8	391
0	406
4	415
0	97
2	65
1	108
7	2023
512	2169
3	160
28	2879
14	19
101	2786
4	75
3	211
4	523
1	610
42	0
0	521
0	611
0	454
15	69
6	446
7	26
1	158
1	188
26	9
0	7613
45	7857
0	8000
0	6071
7	1083
0	198
0	80
1	60
9	59
31	41
1	800
0	3608
1	426
1	489
15	3233
0	663
6	1214
93	94
0	1174
0	923
5	862
2	1981
17	3303
0	106
0	464
0	3486
0	880
0	887
13	657
6	3488
195	3153
20	496
131	2857
0	122
1	698
1	73
363	605
7	302
1281	324
0	0
85	68
7	11318
6	31146
10	29338
913	24586
2	26927
10	22371
9	7095
31	4486
12	0
3	0
0	0
310	870
0	858
3	65
0	51
1	26
0	90
2	125
0	0
0	0
0	0
1	40
186	86
6	29
17	43
55	35
0	7
0	0
1	0
255	65
2	67
0	1181
0	117
18	1175
24	636
56	422
1	0
0	0
9	26
0	8
0	379
5	13
0	11
286	506
6	510
1	631
6	113
0	55
4	37
11	607
4	154
0	598
4	606
12	32
7	73
0	66
1	78
16	16
11	38
0	1
0	3
0	3
0	0
0	0
1	0
31	41
10	31
32	4458
1	4121
0	4767
0	2454
2	28
0	3770
10	3126
28	19
115	365
14	0
3243	7341
78	6819
11	1259
0	1719
3	729
0	1662
0	965
17	1485
0	1027
0	969
0	1026
7	1424
3	373
1	284
1	246
3	132
0	211
6	128
385	19
0	1
0	19
0	145
18	184
5	33
1	26
9	15
0	8
0	21
0	17
0	32
0	27
3	1
6	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
1297	12796
7	12767
0	2349
10	471
4	18
12	152
14	715
0	985
0	638
49	452
34	123
22	2330
0	343
0	249
1	258
0	105
1	150
2	182
0	200
0	389
0	161
16	78
6	193
1	162
0	341
0	1708
12	215
11	17
22	0
42	135
1	4856
23	10410
8	3206
10	13980
4	31354
38	12815
902	31755
75	16192
292	4008
1	0
1	25
0	91
0	3581
0	216
3	3373
0	2703
0	256
1	3469
7	229
7	1698
4	3301
4	109
0	2456
10	13
1	201
4	78
4	0
2	192
6	124
0	549
0	0
3	3
0	0
0	0
0	0
0	0
0	0
52	0
0	9309
1	564
5	11357
1	7243
3	120
6	8043
0	3117
0	11380
12	557
27	44
7	308
135	121
4	836
3	5349
3	731
20	4861
129	4746
14	88
8	484
16	1377
4	173
43	1379
5	281
13	0
2051	956
1	916
0	391
1	386
58	72
2911	3
0	14
1488	1227
2	772
12	587
0	447
2	3
4	145
922	269
9	122
7	2487
8592	2871
15	2475
133	368
525	0
8	159
0	159
1	30
1	0
0	0
895	161
19	161
427	0
16	1984
346	2962
9	424
1	569
15	981
1	162
0	1
0	37
5	1388
0	2
6	4
2	5039
9	4770
4	3435
163	4394
0	335
0	0
1	2
0	2278
0	2279
1	2187
0	2277
2	162
0	672
1	577
2	1075
0	585
133	1951
103	1799
6	1
43	52
5	475
0	542
0	600
48	706
15	32
75	596
282	497
0	76
1	166
1	269
231	257
9	188
0	894
10	1615
20	1631
2	395
0	1390
3	21
16	16
0	5
0	5
1	0
0	0
10	10
3	10
2	5
0	0
440	0
12925	1705
4	1634
2	9
12	0
18	1097
96	1095
3	4
5	7
0	4
0	7
0	7
0	7
0	6
0	3
0	0
0	0
0	46
3	0
185	847
11	843
32	841
28	0
4	5
1	5
0	17
0	7
3	17
0	0
0	0
0	0
228	677
0	433
8	181
0	187
0	659
0	205
32	45
8	0
2	0
1909	397
4	360
7	300
13	6
14	42
4	0
4	0
0	0
120	4097
13	3182
1	4103
2	2002
0	474
